transformer_id,transformer_name,feeder_id,cnc,substation_id,substation_name,age_years,load_factor,maintenance_score,oil_quality_index,temperature_rise_c,failure_within_1yr,pole_id,gps_lat,gps_lon,capacity_kva,installation_year,previous_failures,last_serviced_date,last_oil_replacement_date
T0408,Tzaneen Substation 3 TX-017,F072,Tzaneen,SS-TZN-03,Tzaneen Substation 3,24.2,0.402,0.537,0.484,63.6,1,POLE-TZN-00408,-23.82996,30.18833,800,2002,0,2026-07-13,2026-02-21
T0409,Haenertsburg Substation 2 TX-024,F468,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,23.7,0.314,0.753,0.598,56.1,0,POLE-HBG-00409,-23.97747,29.93163,2000,2002,2,2026-02-24,2025-08-15
T0410,Politsi Substation 1 TX-017,F007,Politsi,SS-PLT-01,Politsi Substation 1,35.0,0.536,0.734,0.606,66.9,0,POLE-PLT-00410,-23.78779,30.06495,500,1991,1,2026-06-21,2026-04-22
T0411,Nkowankowa Substation 2 TX-016,F088,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,7.5,0.161,0.469,0.573,47.4,0,POLE-NKW-00411,-23.94398,30.25349,315,2018,3,2025-11-24,2025-05-10
T0412,Nkowankowa Substation 1 TX-017,F115,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,7.6,0.515,0.467,0.456,63.2,0,POLE-NKW-00412,-23.90902,30.23998,2000,2018,1,2026-07-20,2026-03-08
T0413,Bolobedu Substation 3 TX-012,F140,Bolobedu,SS-BLB-03,Bolobedu Substation 3,14.5,0.338,0.682,0.602,52.7,0,POLE-BLB-00413,-23.99107,30.45239,315,2011,0,2026-03-23,2025-10-10
T0414,Ga-Kgapane Substation 1 TX-018,F066,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,35.0,0.45,0.752,0.754,54.3,0,POLE-GKG-00414,-23.8317,30.29485,800,1991,1,2026-06-26,2025-11-27
T0415,Modjadjiskloof Substation 1 TX-019,F009,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,25.5,0.355,0.659,0.754,47.7,0,POLE-MDK-00415,-23.71047,30.12697,100,2001,0,2026-02-08,2025-03-20
T0416,Nkowankowa Substation 2 TX-017,F339,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,19.4,0.774,0.373,0.315,69.4,1,POLE-NKW-00416,-23.94602,30.25609,500,2007,3,2025-08-05,2026-06-07
T0417,Bolobedu Substation 3 TX-013,F485,Bolobedu,SS-BLB-03,Bolobedu Substation 3,26.6,0.691,0.252,0.462,74.0,1,POLE-BLB-00417,-23.98847,30.45083,50,1999,0,2026-04-09,2025-02-14
T0418,Lenyenye Substation 1 TX-013,F061,Lenyenye,SS-LNY-01,Lenyenye Substation 1,15.8,0.711,0.727,0.716,58.9,0,POLE-LNY-00418,-23.95258,30.27383,1600,2010,0,2026-06-10,2026-05-01
T0419,Tzaneen Substation 1 TX-013,F149,Tzaneen,SS-TZN-01,Tzaneen Substation 1,9.0,0.419,0.586,0.568,53.0,0,POLE-TZN-00419,-23.82128,30.1638,800,2017,1,2026-05-16,2025-04-16
T0420,Tzaneen Substation 3 TX-018,F254,Tzaneen,SS-TZN-03,Tzaneen Substation 3,35.0,0.575,0.647,0.599,68.6,1,POLE-TZN-00420,-23.83551,30.18962,315,1991,2,2026-05-06,2026-05-02
T0421,Xihoko Substation 1 TX-019,F464,Xihoko,SS-XHK-01,Xihoko Substation 1,15.0,0.279,0.197,0.303,60.5,1,POLE-XHK-00421,-23.78798,30.36745,1000,2011,3,2026-01-17,2025-09-25
T0422,Ga-Kgapane Substation 2 TX-017,F348,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,23.4,0.492,0.624,0.744,60.6,0,POLE-GKG-00422,-23.84979,30.36095,800,2003,1,2026-07-12,2026-03-22
T0423,Tzaneen Substation 3 TX-019,F384,Tzaneen,SS-TZN-03,Tzaneen Substation 3,0.8,0.945,0.407,0.418,54.7,0,POLE-TZN-00423,-23.82704,30.1919,315,2025,0,2026-06-22,2025-03-11
T0424,Nkowankowa Substation 2 TX-018,F291,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,1.1,0.605,0.882,0.674,50.1,0,POLE-NKW-00424,-23.95156,30.24551,200,2025,0,2026-05-18,2026-05-14
T0425,Tzaneen Substation 2 TX-020,F209,Tzaneen,SS-TZN-02,Tzaneen Substation 2,12.6,0.894,0.459,0.401,58.3,1,POLE-TZN-00425,-23.80557,30.19359,50,2013,1,2026-04-17,2026-05-25
T0426,Haenertsburg Substation 3 TX-015,F100,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,5.3,0.207,0.464,0.635,44.6,0,POLE-HBG-00426,-24.00842,29.92606,100,2021,1,2026-06-27,2025-11-11
T0427,Tzaneen Substation 3 TX-020,F433,Tzaneen,SS-TZN-03,Tzaneen Substation 3,13.5,0.341,0.831,0.797,45.8,0,POLE-TZN-00427,-23.83653,30.19178,315,2013,1,2026-02-18,2026-05-15
T0428,Ga-Kgapane Substation 1 TX-019,F403,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,7.6,0.594,0.22,0.403,57.2,0,POLE-GKG-00428,-23.842,30.29945,500,2018,2,2026-05-20,2025-07-13
T0429,Lenyenye Substation 1 TX-014,F013,Lenyenye,SS-LNY-01,Lenyenye Substation 1,35.0,0.443,0.35,0.443,70.4,1,POLE-LNY-00429,-23.95579,30.26116,2000,1991,0,2025-06-06,2025-08-24
T0430,Lenyenye Substation 3 TX-009,F358,Lenyenye,SS-LNY-03,Lenyenye Substation 3,22.2,0.804,0.917,0.682,66.1,0,POLE-LNY-00430,-23.94916,30.29648,315,2004,2,2026-04-30,2026-01-05
T0431,Nkowankowa Substation 1 TX-018,F043,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,28.2,0.719,0.541,0.596,75.1,0,POLE-NKW-00431,-23.89764,30.24023,500,1998,1,2026-01-29,2025-12-07
T0432,Modjadjiskloof Substation 3 TX-012,F370,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,1.4,0.56,0.814,0.743,46.0,0,POLE-MDK-00432,-23.71811,30.12907,50,2025,0,2026-05-03,2025-11-01
T0433,Lenyenye Substation 1 TX-015,F413,Lenyenye,SS-LNY-01,Lenyenye Substation 1,19.3,0.453,0.337,0.52,59.1,0,POLE-LNY-00433,-23.97111,30.25831,50,2007,3,2026-05-17,2025-12-17
T0434,Ga-Kgapane Substation 1 TX-020,F066,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,9.8,0.439,0.422,0.566,58.0,1,POLE-GKG-00434,-23.83798,30.30285,500,2016,2,2026-03-23,2026-03-11
T0435,Politsi Substation 1 TX-018,F217,Politsi,SS-PLT-01,Politsi Substation 1,28.6,0.481,0.469,0.434,75.4,1,POLE-PLT-00435,-23.79622,30.07449,315,1997,2,2026-05-01,2025-12-10
T0436,Bolobedu Substation 1 TX-017,F062,Bolobedu,SS-BLB-01,Bolobedu Substation 1,17.4,0.749,0.52,0.66,61.0,0,POLE-BLB-00436,-23.96578,30.35933,800,2009,1,2026-07-05,2026-01-26
T0437,Haenertsburg Substation 2 TX-025,F284,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,10.9,0.212,0.544,0.595,43.9,0,POLE-HBG-00437,-23.9918,29.93194,1600,2015,1,2026-07-05,2025-11-30
T0438,Xihoko Substation 1 TX-020,F464,Xihoko,SS-XHK-01,Xihoko Substation 1,4.0,0.35,0.781,0.76,40.1,0,POLE-XHK-00438,-23.77585,30.36786,50,2022,2,2026-06-04,2024-08-16
T0439,Haenertsburg Substation 3 TX-016,F041,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,12.5,0.233,0.212,0.243,56.5,1,POLE-HBG-00439,-24.02393,29.93309,100,2014,0,2026-01-16,2025-11-06
T0440,Ga-Kgapane Substation 3 TX-013,F199,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,24.3,0.409,0.19,0.317,62.9,0,POLE-GKG-00440,-23.86031,30.38839,800,2002,3,2026-04-23,2024-07-21
T0441,Politsi Substation 2 TX-022,F487,Politsi,SS-PLT-02,Politsi Substation 2,29.6,0.291,0.452,0.533,51.8,0,POLE-PLT-00441,-23.83096,30.03124,50,1996,1,2026-05-09,2025-03-19
T0442,Tzaneen Substation 2 TX-021,F151,Tzaneen,SS-TZN-02,Tzaneen Substation 2,8.6,0.578,0.517,0.56,59.4,0,POLE-TZN-00442,-23.80317,30.19538,200,2017,2,2026-02-24,2026-04-14
T0443,Tzaneen Substation 1 TX-014,F067,Tzaneen,SS-TZN-01,Tzaneen Substation 1,35.0,0.454,0.972,0.743,67.7,0,POLE-TZN-00443,-23.82625,30.17321,1000,1991,4,2026-06-18,2026-05-20
T0444,Xihoko Substation 3 TX-020,F245,Xihoko,SS-XHK-03,Xihoko Substation 3,23.1,0.394,0.796,0.876,58.5,0,POLE-XHK-00444,-23.73304,30.3734,50,2003,5,2025-08-24,2026-01-18
T0445,Modjadjiskloof Substation 3 TX-013,F255,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,5.4,0.211,0.951,0.784,46.5,0,POLE-MDK-00445,-23.72288,30.12166,800,2021,0,2026-06-27,2025-07-22
T0446,Nkowankowa Substation 2 TX-019,F332,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,4.4,0.355,0.607,0.564,47.2,0,POLE-NKW-00446,-23.94763,30.25424,50,2022,0,2026-01-31,2025-12-21
T0447,Bolobedu Substation 1 TX-018,F157,Bolobedu,SS-BLB-01,Bolobedu Substation 1,10.3,0.872,0.938,0.899,56.5,0,POLE-BLB-00447,-23.95175,30.34971,1000,2016,0,2026-05-24,2026-01-22
T0448,Lenyenye Substation 2 TX-018,F478,Lenyenye,SS-LNY-02,Lenyenye Substation 2,8.5,0.448,0.937,0.866,50.4,0,POLE-LNY-00448,-23.93133,30.28152,1000,2017,1,2025-06-22,2026-01-22
T0449,Ga-Kgapane Substation 2 TX-018,F261,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,15.9,0.8,0.701,0.594,56.4,0,POLE-GKG-00449,-23.847,30.35444,50,2010,1,2026-06-03,2024-09-23
T0450,Bolobedu Substation 2 TX-017,F144,Bolobedu,SS-BLB-02,Bolobedu Substation 2,11.6,0.531,0.321,0.485,54.1,0,POLE-BLB-00450,-23.95432,30.36914,500,2014,1,2026-01-05,2025-04-05
T0451,Politsi Substation 1 TX-019,F481,Politsi,SS-PLT-01,Politsi Substation 1,9.1,0.777,0.202,0.288,63.1,1,POLE-PLT-00451,-23.79536,30.07021,500,2017,2,2026-03-25,2026-01-05
T0452,Tzaneen Substation 2 TX-022,F463,Tzaneen,SS-TZN-02,Tzaneen Substation 2,2.7,0.439,0.718,0.784,47.8,0,POLE-TZN-00452,-23.80173,30.20085,2000,2023,0,2026-07-24,2026-06-13
T0453,Politsi Substation 3 TX-017,F250,Politsi,SS-PLT-03,Politsi Substation 3,17.8,0.685,0.51,0.531,59.5,0,POLE-PLT-00453,-23.82758,30.06662,50,2008,1,2026-04-15,2025-11-30
T0454,Lenyenye Substation 1 TX-016,F013,Lenyenye,SS-LNY-01,Lenyenye Substation 1,2.5,0.257,0.595,0.614,38.5,0,POLE-LNY-00454,-23.9694,30.25935,1000,2023,0,2026-05-27,2025-12-31
T0455,Modjadjiskloof Substation 3 TX-014,F299,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,23.2,0.724,0.405,0.345,67.4,1,POLE-MDK-00455,-23.70464,30.11912,500,2003,1,2026-03-11,2022-09-26
T0456,Modjadjiskloof Substation 1 TX-020,F278,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,1.6,0.727,0.901,0.843,50.1,0,POLE-MDK-00456,-23.71761,30.1231,2000,2024,0,2026-06-27,2026-01-29
T0457,Bolobedu Substation 2 TX-018,F075,Bolobedu,SS-BLB-02,Bolobedu Substation 2,2.4,0.86,0.657,0.573,55.7,0,POLE-BLB-00457,-23.95367,30.3658,1000,2024,0,2026-07-26,2025-11-20
T0458,Bolobedu Substation 2 TX-019,F317,Bolobedu,SS-BLB-02,Bolobedu Substation 2,5.4,0.342,0.441,0.511,40.3,0,POLE-BLB-00458,-23.94852,30.3701,200,2021,0,2025-09-11,2026-01-15
T0459,Haenertsburg Substation 1 TX-012,F421,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,8.0,0.698,0.547,0.608,48.9,0,POLE-HBG-00459,-23.93957,29.95792,50,2018,1,2026-06-03,2026-02-09
T0460,Nkowankowa Substation 1 TX-019,F053,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,6.7,0.521,0.59,0.727,49.1,0,POLE-NKW-00460,-23.90155,30.23297,800,2019,2,2026-02-02,2025-07-20
T0461,Tzaneen Substation 2 TX-023,F362,Tzaneen,SS-TZN-02,Tzaneen Substation 2,7.9,0.375,0.574,0.653,48.1,0,POLE-TZN-00461,-23.80416,30.19824,1600,2018,1,2026-05-04,2025-07-16
T0462,Ga-Kgapane Substation 2 TX-019,F071,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,13.7,0.654,0.892,0.772,54.8,1,POLE-GKG-00462,-23.83671,30.35888,800,2012,1,2026-05-09,2026-02-16
T0463,Bolobedu Substation 3 TX-014,F375,Bolobedu,SS-BLB-03,Bolobedu Substation 3,5.5,0.39,0.491,0.648,43.9,0,POLE-BLB-00463,-23.99149,30.45043,800,2021,1,2026-04-01,2025-08-25
T0464,Nkowankowa Substation 1 TX-020,F210,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,13.8,0.569,0.656,0.492,61.9,0,POLE-NKW-00464,-23.9096,30.24511,500,2012,1,2026-05-27,2025-10-18
T0465,Nkowankowa Substation 3 TX-006,F004,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,0.8,0.169,0.333,0.266,47.3,0,POLE-NKW-00465,-23.92337,30.26339,315,2025,1,2026-03-27,2025-07-31
T0466,Bolobedu Substation 2 TX-020,F484,Bolobedu,SS-BLB-02,Bolobedu Substation 2,5.3,0.759,0.321,0.276,62.6,1,POLE-BLB-00466,-23.94541,30.36953,2000,2021,0,2025-12-26,2026-03-05
T0467,Xihoko Substation 1 TX-021,F083,Xihoko,SS-XHK-01,Xihoko Substation 1,2.2,0.515,0.749,0.751,47.0,0,POLE-XHK-00467,-23.77511,30.37326,100,2024,0,2026-05-05,2025-09-12
T0468,Modjadjiskloof Substation 3 TX-015,F299,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,23.0,0.477,0.956,0.834,63.3,0,POLE-MDK-00468,-23.7121,30.11291,500,2003,1,2026-03-28,2026-03-02
T0469,Nkowankowa Substation 3 TX-007,F091,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,6.1,0.619,0.791,0.867,42.6,0,POLE-NKW-00469,-23.92563,30.26118,1600,2020,1,2026-06-09,2025-07-04
T0470,Tzaneen Substation 1 TX-015,F467,Tzaneen,SS-TZN-01,Tzaneen Substation 1,17.0,0.776,0.814,0.667,59.2,1,POLE-TZN-00470,-23.81501,30.15739,200,2009,0,2026-05-21,2026-05-27
T0471,Modjadjiskloof Substation 3 TX-016,F370,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,1.8,0.248,0.692,0.737,37.6,0,POLE-MDK-00471,-23.72004,30.13121,315,2024,0,2026-07-01,2026-02-22
T0472,Ga-Kgapane Substation 1 TX-021,F403,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,29.3,0.674,0.406,0.575,74.3,1,POLE-GKG-00472,-23.84167,30.2991,1000,1997,2,2026-03-04,2026-05-16
T0473,Politsi Substation 1 TX-020,F217,Politsi,SS-PLT-01,Politsi Substation 1,12.0,0.371,0.54,0.596,48.8,0,POLE-PLT-00473,-23.80021,30.07376,100,2014,0,2026-05-02,2025-05-06
T0474,Politsi Substation 3 TX-018,F234,Politsi,SS-PLT-03,Politsi Substation 3,11.1,0.583,0.595,0.489,52.7,0,POLE-PLT-00474,-23.82284,30.07029,200,2015,2,2026-04-14,2025-08-30
T0475,Tzaneen Substation 3 TX-021,F318,Tzaneen,SS-TZN-03,Tzaneen Substation 3,2.8,0.477,0.866,0.712,44.8,0,POLE-TZN-00475,-23.83304,30.20179,1000,2023,1,2026-01-16,2026-05-30
T0476,Ga-Kgapane Substation 1 TX-022,F393,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,4.8,0.226,0.5,0.578,44.0,0,POLE-GKG-00476,-23.82905,30.30815,50,2021,0,2026-04-27,2025-11-08
T0477,Politsi Substation 3 TX-019,F424,Politsi,SS-PLT-03,Politsi Substation 3,9.3,0.42,0.782,0.829,51.9,0,POLE-PLT-00477,-23.82441,30.06662,315,2017,2,2026-01-11,2026-02-27
T0478,Modjadjiskloof Substation 1 TX-021,F009,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,4.9,0.361,0.632,0.743,41.6,0,POLE-MDK-00478,-23.72591,30.12207,800,2021,1,2026-06-17,2026-02-27
T0479,Nkowankowa Substation 2 TX-020,F332,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,21.5,0.681,0.199,0.306,65.0,0,POLE-NKW-00479,-23.94434,30.24441,1600,2004,3,2026-05-22,2025-09-28
T0480,Xihoko Substation 1 TX-022,F055,Xihoko,SS-XHK-01,Xihoko Substation 1,11.8,0.393,0.537,0.521,47.8,0,POLE-XHK-00480,-23.78406,30.37319,100,2014,0,2026-06-11,2024-04-19
T0481,Bolobedu Substation 2 TX-021,F144,Bolobedu,SS-BLB-02,Bolobedu Substation 2,5.0,0.795,0.458,0.659,52.9,1,POLE-BLB-00481,-23.94216,30.37672,500,2021,1,2026-06-28,2024-07-26
T0482,Bolobedu Substation 3 TX-015,F415,Bolobedu,SS-BLB-03,Bolobedu Substation 3,19.3,0.552,0.704,0.549,72.7,0,POLE-BLB-00482,-23.98249,30.46053,1000,2007,1,2026-04-30,2025-10-27
T0483,Bolobedu Substation 1 TX-019,F126,Bolobedu,SS-BLB-01,Bolobedu Substation 1,8.4,0.471,0.603,0.582,52.8,0,POLE-BLB-00483,-23.97219,30.36181,315,2018,1,2026-03-13,2025-12-30
T0484,Bolobedu Substation 3 TX-016,F399,Bolobedu,SS-BLB-03,Bolobedu Substation 3,18.8,0.842,0.788,0.654,67.0,0,POLE-BLB-00484,-23.98442,30.45185,315,2007,0,2025-10-20,2026-06-01
T0485,Modjadjiskloof Substation 2 TX-014,F232,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,7.4,0.253,0.491,0.429,48.3,0,POLE-MDK-00485,-23.77819,30.13081,500,2019,2,2026-04-29,2025-09-16
T0486,Politsi Substation 1 TX-021,F117,Politsi,SS-PLT-01,Politsi Substation 1,16.2,0.618,0.346,0.5,61.0,1,POLE-PLT-00486,-23.80363,30.06366,1600,2010,1,2025-09-08,2024-03-08
T0487,Modjadjiskloof Substation 1 TX-022,F168,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,8.2,0.33,0.734,0.626,50.8,0,POLE-MDK-00487,-23.72528,30.13233,800,2018,3,2026-07-01,2025-09-20
T0488,Haenertsburg Substation 2 TX-026,F266,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,21.5,0.561,0.863,0.799,59.7,0,POLE-HBG-00488,-23.98106,29.92691,315,2004,0,2026-06-23,2026-03-01
T0489,Nkowankowa Substation 2 TX-021,F383,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,1.9,0.732,0.915,0.792,50.7,0,POLE-NKW-00489,-23.95572,30.2442,50,2024,1,2026-06-06,2026-05-08
T0490,Bolobedu Substation 1 TX-020,F304,Bolobedu,SS-BLB-01,Bolobedu Substation 1,3.7,0.538,0.876,0.703,47.5,0,POLE-BLB-00490,-23.96134,30.34696,315,2022,0,2026-07-05,2025-12-25
T0491,Tzaneen Substation 1 TX-016,F467,Tzaneen,SS-TZN-01,Tzaneen Substation 1,10.0,0.62,0.221,0.436,56.0,0,POLE-TZN-00491,-23.82518,30.1724,1600,2016,2,2026-02-27,2024-03-28
T0492,Politsi Substation 1 TX-022,F434,Politsi,SS-PLT-01,Politsi Substation 1,6.4,0.238,0.705,0.659,45.3,0,POLE-PLT-00492,-23.79751,30.07092,315,2020,2,2026-07-07,2026-01-24
T0493,Lenyenye Substation 3 TX-010,F377,Lenyenye,SS-LNY-03,Lenyenye Substation 3,8.0,0.573,0.815,0.619,52.7,0,POLE-LNY-00493,-23.95197,30.3059,315,2018,0,2026-05-17,2025-03-11
T0494,Haenertsburg Substation 1 TX-013,F302,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,17.5,0.769,0.501,0.655,72.3,0,POLE-HBG-00494,-23.94804,29.96057,1000,2008,0,2026-04-22,2026-01-09
T0495,Lenyenye Substation 2 TX-019,F145,Lenyenye,SS-LNY-02,Lenyenye Substation 2,7.8,0.486,0.899,0.87,51.0,0,POLE-LNY-00495,-23.94363,30.25648,2000,2018,0,2026-05-05,2026-07-04
T0496,Nkowankowa Substation 2 TX-022,F207,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,14.1,0.6,0.701,0.743,50.9,0,POLE-NKW-00496,-23.94628,30.25206,100,2012,1,2025-12-23,2026-06-15
T0497,Lenyenye Substation 2 TX-020,F060,Lenyenye,SS-LNY-02,Lenyenye Substation 2,5.3,0.529,0.451,0.51,45.8,0,POLE-LNY-00497,-23.94155,30.27098,2000,2021,1,2026-05-31,2025-06-10
T0498,Nkowankowa Substation 3 TX-008,F188,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,1.4,0.83,0.819,0.815,48.4,0,POLE-NKW-00498,-23.91677,30.26082,315,2025,0,2025-12-02,2026-01-09
T0499,Xihoko Substation 1 TX-023,F464,Xihoko,SS-XHK-01,Xihoko Substation 1,18.7,0.227,0.662,0.746,43.3,0,POLE-XHK-00499,-23.78725,30.3619,800,2007,0,2026-01-28,2025-06-17
T0500,Politsi Substation 3 TX-020,F213,Politsi,SS-PLT-03,Politsi Substation 3,33.7,0.719,0.519,0.507,70.6,1,POLE-PLT-00500,-23.83253,30.0726,200,1992,0,2026-03-19,2025-11-25
T0501,Modjadjiskloof Substation 1 TX-023,F057,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,13.1,0.862,0.667,0.683,55.7,0,POLE-MDK-00501,-23.72016,30.12599,50,2013,0,2026-07-05,2025-04-23
T0502,Xihoko Substation 2 TX-020,F326,Xihoko,SS-XHK-02,Xihoko Substation 2,10.4,0.48,0.694,0.676,49.0,0,POLE-XHK-00502,-23.80481,30.30625,315,2016,0,2026-04-22,2025-08-30
T0503,Politsi Substation 2 TX-023,F482,Politsi,SS-PLT-02,Politsi Substation 2,12.1,0.544,0.719,0.692,51.2,0,POLE-PLT-00503,-23.83752,30.03419,1600,2014,0,2026-07-02,2026-05-23
T0504,Politsi Substation 1 TX-023,F434,Politsi,SS-PLT-01,Politsi Substation 1,26.7,0.505,0.874,0.76,60.2,0,POLE-PLT-00504,-23.79584,30.0661,2000,1999,0,2026-04-13,2026-02-17
T0505,Tzaneen Substation 1 TX-017,F138,Tzaneen,SS-TZN-01,Tzaneen Substation 1,13.2,0.736,0.649,0.457,60.8,0,POLE-TZN-00505,-23.82476,30.15601,315,2013,1,2026-05-30,2026-02-13
T0506,Bolobedu Substation 2 TX-022,F227,Bolobedu,SS-BLB-02,Bolobedu Substation 2,19.3,0.699,0.683,0.75,54.9,0,POLE-BLB-00506,-23.94843,30.37335,800,2007,0,2026-01-05,2026-05-07
T0507,Haenertsburg Substation 2 TX-027,F266,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,18.7,0.677,0.609,0.603,67.4,0,POLE-HBG-00507,-23.9844,29.93922,1000,2007,0,2025-12-14,2025-12-28
T0508,Nkowankowa Substation 3 TX-009,F124,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,22.7,0.726,0.613,0.689,65.2,1,POLE-NKW-00508,-23.92718,30.26358,500,2003,0,2026-02-24,2025-04-30
T0509,Modjadjiskloof Substation 2 TX-015,F135,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,10.2,0.306,0.64,0.6,45.3,0,POLE-MDK-00509,-23.78069,30.12787,1600,2016,1,2026-06-24,2026-02-23
T0510,Ga-Kgapane Substation 1 TX-023,F119,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,7.3,0.296,0.757,0.593,41.8,0,POLE-GKG-00510,-23.83782,30.2877,100,2019,1,2026-05-30,2026-04-30
T0511,Modjadjiskloof Substation 1 TX-024,F498,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,16.4,0.785,0.267,0.258,61.1,1,POLE-MDK-00511,-23.72213,30.11971,2000,2010,0,2025-09-24,2024-12-14
T0512,Modjadjiskloof Substation 3 TX-017,F374,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,21.7,0.668,0.763,0.654,54.2,0,POLE-MDK-00512,-23.71984,30.1307,800,2004,1,2025-07-24,2025-11-27
T0513,Haenertsburg Substation 1 TX-014,F421,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,24.4,0.134,0.487,0.631,57.5,0,POLE-HBG-00513,-23.93346,29.95602,100,2002,2,2026-05-23,2026-06-19
T0514,Haenertsburg Substation 1 TX-015,F409,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,28.9,0.597,0.896,0.846,65.9,0,POLE-HBG-00514,-23.95149,29.95235,1600,1997,2,2026-05-14,2025-11-18
T0515,Xihoko Substation 1 TX-024,F480,Xihoko,SS-XHK-01,Xihoko Substation 1,20.4,0.355,0.941,0.85,47.8,0,POLE-XHK-00515,-23.78888,30.38098,2000,2006,1,2026-06-20,2025-11-15
T0516,Nkowankowa Substation 1 TX-021,F053,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,7.0,0.235,0.862,0.742,48.8,0,POLE-NKW-00516,-23.90792,30.24647,315,2019,0,2026-07-01,2026-01-17
T0517,Politsi Substation 3 TX-021,F441,Politsi,SS-PLT-03,Politsi Substation 3,13.1,0.435,0.809,0.626,55.2,0,POLE-PLT-00517,-23.82403,30.07359,500,2013,0,2026-06-22,2026-05-24
T0518,Tzaneen Substation 3 TX-022,F034,Tzaneen,SS-TZN-03,Tzaneen Substation 3,12.2,0.88,0.364,0.406,66.4,0,POLE-TZN-00518,-23.82856,30.19197,2000,2014,1,2026-04-07,2026-02-12
T0519,Modjadjiskloof Substation 1 TX-025,F238,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,11.3,0.257,0.515,0.563,52.6,0,POLE-MDK-00519,-23.70961,30.11734,500,2015,2,2026-07-11,2026-01-27
T0520,Nkowankowa Substation 1 TX-022,F298,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,16.4,0.458,0.391,0.498,60.0,0,POLE-NKW-00520,-23.90976,30.2412,315,2010,3,2025-11-28,2025-11-20
T0521,Tzaneen Substation 2 TX-024,F179,Tzaneen,SS-TZN-02,Tzaneen Substation 2,9.5,0.423,0.348,0.46,53.5,0,POLE-TZN-00521,-23.80844,30.20424,800,2016,2,2026-04-23,2026-04-19
T0522,Nkowankowa Substation 1 TX-023,F074,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,9.5,0.617,0.966,0.744,50.7,0,POLE-NKW-00522,-23.89761,30.23866,100,2016,1,2026-05-18,2025-08-21
T0523,Tzaneen Substation 3 TX-023,F097,Tzaneen,SS-TZN-03,Tzaneen Substation 3,35.0,0.189,0.726,0.725,57.6,0,POLE-TZN-00523,-23.83828,30.19922,315,1991,5,2026-04-22,2024-08-23
