meter_id,declared_kwh,transformer_feed_estimate_kwh,historical_avg_kwh,pct_drop_recent,night_usage_ratio,area_theft_history_rate,meter_reversal_events_6mo,zero_consumption_days_90d,tamper_alarm_count,confirmed_incidents_nearby_12mo,feeder_id,cnc,substation_id,substation_name,meter_lat,meter_lon,is_theft
M02304,176.7,151.1,164.5,0.098,0.186,0.048,0,0,0,1,F230,Lenyenye,SS-LNY-02,Lenyenye Substation 2,-23.92657,30.2666,0
M02305,211.2,221.6,229.2,0.14,0.247,0.068,0,0,0,3,F071,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.83574,30.35602,0
M02306,90.6,93.8,92.4,0.019,0.176,0.052,0,0,0,1,F461,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.734,30.11427,0
M02307,162.5,172.3,163.4,0.01,0.264,0.156,0,1,0,6,F296,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,-23.97318,29.93388,0
M02308,52.3,94.5,48.9,0.285,0.699,0.065,1,4,0,2,F440,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.78448,30.36837,1
M02309,192.7,205.2,182.3,0.0,0.155,0.046,0,0,0,0,F361,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,-23.95726,29.95678,0
M02310,146.5,185.7,138.2,0.125,0.327,0.045,0,1,0,0,F246,Politsi,SS-PLT-03,Politsi Substation 3,-23.83078,30.07705,0
M02311,60.8,66.2,54.4,0.037,0.221,0.074,0,0,0,3,F475,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.94966,30.30386,0
M02312,98.8,101.4,96.1,0.02,0.3,0.04,0,0,0,1,F160,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.71998,30.12619,0
M02313,140.4,137.7,142.7,0.023,0.16,0.121,0,0,0,1,F354,Tzaneen,SS-TZN-03,Tzaneen Substation 3,-23.82181,30.17863,0
M02314,49.1,64.7,66.0,0.0,0.335,0.168,0,0,0,6,F280,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.85475,30.35182,0
M02315,94.3,136.8,92.2,0.232,0.416,0.093,2,5,0,3,F071,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.84539,30.35278,1
M02316,57.7,65.5,53.5,0.179,0.23,0.02,0,1,0,0,F245,Xihoko,SS-XHK-03,Xihoko Substation 3,-23.71684,30.37652,0
M02317,158.0,135.4,149.1,0.0,0.485,0.107,0,0,0,3,F073,Politsi,SS-PLT-02,Politsi Substation 2,-23.83716,30.02789,0
M02318,124.1,139.3,118.9,0.076,0.306,0.02,0,0,0,2,F367,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.90224,30.25683,0
M02319,69.3,85.6,69.9,0.094,0.284,0.117,0,1,0,3,F465,Politsi,SS-PLT-01,Politsi Substation 1,-23.79303,30.06094,0
M02320,125.1,116.1,130.1,0.004,0.165,0.094,0,0,0,4,F209,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.80635,30.1967,0
M02321,119.6,94.7,127.7,0.014,0.331,0.07,0,2,0,1,F398,Politsi,SS-PLT-03,Politsi Substation 3,-23.83091,30.07318,0
M02322,107.3,113.2,107.7,0.067,0.279,0.035,0,0,0,0,F335,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,-23.97245,29.92688,0
M02323,45.9,46.7,51.6,0.026,0.523,0.034,0,0,0,0,F345,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.94447,30.25378,0
M02324,180.0,160.0,159.5,0.0,0.323,0.029,0,0,0,1,F037,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,-23.94465,29.95923,0
M02325,123.9,108.2,127.6,0.133,0.096,0.028,0,0,0,1,F340,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.91482,30.26692,0
M02326,182.5,178.6,179.9,0.087,0.285,0.042,0,0,0,2,F040,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.7944,30.31232,0
M02327,237.7,230.7,250.2,0.082,0.096,0.173,0,0,0,2,F279,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,-23.83913,30.29474,0
M02328,70.6,115.2,62.5,0.307,0.659,0.179,0,1,0,2,F336,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.79342,30.1247,1
M02329,161.2,164.8,170.2,0.032,0.153,0.062,0,0,0,0,F134,Xihoko,SS-XHK-03,Xihoko Substation 3,-23.72376,30.36056,0
M02330,119.7,123.3,127.7,0.0,0.264,0.102,0,0,0,3,F041,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-23.99811,29.91979,0
M02331,229.9,221.5,234.2,0.009,0.235,0.053,0,0,0,1,F415,Bolobedu,SS-BLB-03,Bolobedu Substation 3,-23.9804,30.45822,0
M02332,200.0,180.2,198.1,0.111,0.293,0.034,0,0,0,0,F131,Tzaneen,SS-TZN-01,Tzaneen Substation 1,-23.82777,30.17126,1
M02333,232.5,222.0,233.3,0.082,0.283,0.062,0,1,0,2,F450,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.78046,30.12974,0
M02334,154.9,150.6,152.8,0.017,0.019,0.02,0,0,0,1,F458,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.92637,30.27725,0
M02335,86.1,94.0,85.2,0.129,0.345,0.031,1,0,0,1,F322,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.70873,30.12023,0
M02336,108.3,112.4,106.0,0.082,0.251,0.037,0,0,0,1,F373,Tzaneen,SS-TZN-03,Tzaneen Substation 3,-23.83329,30.18986,0
M02337,189.4,197.7,199.9,0.044,0.12,0.048,0,0,0,2,F342,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.71834,30.10967,0
M02338,192.1,204.1,186.7,0.002,0.197,0.211,0,0,0,5,F379,Tzaneen,SS-TZN-03,Tzaneen Substation 3,-23.82568,30.1862,0
M02339,179.3,189.8,184.8,0.022,0.221,0.177,0,0,0,2,F468,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,-23.97618,29.93945,0
M02340,67.0,58.3,66.1,0.005,0.222,0.104,0,0,0,1,F072,Tzaneen,SS-TZN-03,Tzaneen Substation 3,-23.83362,30.17889,0
M02341,161.8,155.1,155.6,0.195,0.306,0.044,1,6,1,0,F121,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.96049,30.35989,1
M02342,135.2,131.2,137.8,0.104,0.173,0.183,0,0,0,10,F322,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.72531,30.12767,0
M02343,177.9,159.7,176.2,0.0,0.147,0.02,0,0,0,0,F394,Politsi,SS-PLT-02,Politsi Substation 2,-23.83715,30.04087,0
M02344,169.3,157.3,171.8,0.062,0.317,0.113,0,0,0,2,F269,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.78087,30.3754,0
M02345,168.9,127.6,164.1,0.065,0.107,0.134,0,0,0,3,F019,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.94277,30.36768,0
M02346,170.7,158.6,155.2,0.078,0.146,0.02,0,0,0,0,F050,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.8005,30.29912,0
M02347,102.1,89.2,106.1,0.098,0.209,0.098,0,0,0,2,F339,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.94182,30.24525,0
M02348,138.8,141.9,145.9,0.093,0.0,0.296,0,0,0,4,F360,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.96614,30.27271,0
M02349,131.0,134.0,128.4,0.07,0.312,0.083,0,0,0,1,F172,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.79542,30.28628,0
M02350,146.0,119.8,160.6,0.067,0.161,0.042,0,0,0,2,F452,Xihoko,SS-XHK-03,Xihoko Substation 3,-23.71974,30.37442,0
M02351,37.9,61.1,35.5,0.221,0.715,0.196,3,7,1,5,F261,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.84237,30.35149,1
M02352,55.9,51.5,51.3,0.106,0.174,0.058,1,2,0,1,F102,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.94358,30.3665,0
M02353,101.8,93.8,105.8,0.146,0.328,0.127,0,0,0,2,F450,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.77436,30.11799,0
M02354,159.4,184.9,158.0,0.035,0.153,0.157,0,1,0,3,F255,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.71704,30.1165,0
M02355,103.1,122.4,123.2,0.018,0.236,0.106,0,0,0,2,F069,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.71399,30.12493,0
M02356,110.8,112.2,111.5,0.122,0.291,0.18,0,0,0,7,F475,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.94344,30.30176,0
M02357,138.3,136.8,135.8,0.075,0.254,0.172,0,0,0,8,F406,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.71448,30.12321,0
M02358,196.8,180.3,178.7,0.059,0.396,0.256,0,0,0,4,F085,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.97387,30.3623,0
M02359,86.6,80.7,92.5,0.14,0.219,0.187,0,0,0,4,F315,Politsi,SS-PLT-03,Politsi Substation 3,-23.8225,30.07108,0
M02360,86.4,86.4,84.2,0.092,0.219,0.084,0,1,0,0,F321,Xihoko,SS-XHK-03,Xihoko Substation 3,-23.7162,30.37433,0
M02361,112.8,131.4,116.7,0.016,0.181,0.192,0,0,0,6,F200,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.70602,30.12,0
M02362,164.3,139.8,157.2,0.144,0.235,0.115,0,0,0,3,F469,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.81818,30.19188,0
M02363,47.0,92.6,54.7,0.0,0.488,0.125,2,5,0,7,F410,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,-23.86055,30.38207,1
M02364,102.7,85.6,102.2,0.0,0.246,0.111,0,0,1,1,F209,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.80696,30.18514,0
M02365,124.3,141.0,132.7,0.034,0.076,0.067,0,1,0,0,F179,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.80659,30.19887,0
M02366,110.0,96.1,104.0,0.0,0.32,0.214,0,0,0,6,F499,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.94794,30.36752,0
M02367,213.3,292.3,220.5,0.102,0.189,0.209,0,0,0,6,F340,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.91898,30.26437,0
M02368,81.7,71.4,83.8,0.092,0.284,0.064,0,0,0,1,F462,Bolobedu,SS-BLB-03,Bolobedu Substation 3,-23.98305,30.44794,0
M02369,63.0,56.1,70.8,0.0,0.237,0.107,0,0,0,1,F180,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.93383,30.25257,0
M02370,199.8,230.8,193.2,0.069,0.196,0.024,0,0,0,0,F268,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.96587,30.3588,0
M02371,115.5,107.6,118.7,0.079,0.257,0.076,0,0,0,1,F439,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,-23.86745,30.37805,0
M02372,60.8,61.4,71.6,0.071,0.147,0.057,0,0,0,1,F054,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.90617,30.2392,0
M02373,127.9,147.1,119.5,0.198,0.188,0.105,0,0,0,2,F056,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.84068,30.3562,0
M02374,114.5,122.0,114.5,0.073,0.289,0.091,0,0,0,4,F075,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.96238,30.37519,0
M02375,232.3,228.8,245.3,0.013,0.302,0.035,0,0,0,0,F436,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.92738,30.26399,0
M02376,112.0,119.5,109.1,0.005,0.137,0.063,0,1,0,0,F425,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.77353,30.11699,0
M02377,49.4,81.2,47.2,0.176,0.492,0.068,2,5,0,1,F213,Politsi,SS-PLT-03,Politsi Substation 3,-23.84743,30.07791,1
M02378,119.8,85.9,123.4,0.0,0.036,0.131,1,0,0,4,F176,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.79569,30.29038,0
M02379,128.4,235.0,135.3,0.396,0.327,0.137,1,3,0,2,F029,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.96046,30.30538,1
M02380,117.7,130.4,107.4,0.0,0.332,0.073,0,0,0,3,F039,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.7742,30.11584,0
M02381,138.8,142.4,136.5,0.041,0.257,0.034,0,0,0,0,F001,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.77525,30.11862,0
M02382,127.5,117.8,132.8,0.05,0.235,0.2,0,0,0,6,F399,Bolobedu,SS-BLB-03,Bolobedu Substation 3,-23.98175,30.44889,0
M02383,113.2,116.6,108.6,0.139,0.19,0.126,0,0,0,5,F381,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,-23.98007,29.93527,1
M02384,42.1,37.1,54.9,0.137,0.351,0.095,0,1,0,3,F019,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.95498,30.37318,0
M02385,107.1,110.2,117.4,0.105,0.269,0.175,0,1,0,2,F357,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.91823,30.26483,0
M02386,45.4,66.1,31.4,0.104,0.284,0.042,0,0,0,2,F058,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.95134,30.26458,1
M02387,204.0,222.8,202.4,0.134,0.226,0.063,0,0,0,1,F096,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,-23.84045,30.2932,0
M02388,254.8,217.8,255.2,0.119,0.26,0.076,0,0,0,4,F285,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.77923,30.13486,0
M02389,47.4,65.6,48.6,0.493,0.537,0.127,4,2,0,3,F224,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,-23.83307,30.29986,1
M02390,137.0,161.7,124.2,0.11,0.242,0.02,0,0,0,0,F284,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,-23.97593,29.93435,0
M02391,74.4,70.3,74.0,0.111,0.337,0.02,0,0,0,0,F048,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.79579,30.301,0
M02392,75.0,77.5,61.4,0.092,0.257,0.202,0,0,0,5,F374,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.7175,30.13655,0
M02393,148.7,170.3,143.5,0.235,0.127,0.142,0,1,0,1,F343,Xihoko,SS-XHK-03,Xihoko Substation 3,-23.72265,30.36529,0
M02394,200.6,181.1,205.5,0.086,0.144,0.117,0,0,0,3,F353,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.71389,30.12008,0
M02395,102.9,114.3,99.7,0.392,0.459,0.107,1,3,0,2,F323,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.72546,30.11429,0
M02396,154.4,170.8,165.4,0.06,0.326,0.184,0,0,0,3,F185,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.79439,30.30632,0
M02397,107.1,110.4,97.1,0.0,0.388,0.076,0,0,0,3,F245,Xihoko,SS-XHK-03,Xihoko Substation 3,-23.72203,30.37209,0
M02398,59.7,70.1,49.5,0.143,0.409,0.111,0,0,0,1,F074,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.89829,30.24997,0
M02399,204.4,187.2,206.8,0.093,0.237,0.055,0,0,0,1,F441,Politsi,SS-PLT-03,Politsi Substation 3,-23.83741,30.06674,0
M02400,137.9,134.5,141.3,0.059,0.114,0.029,0,0,0,0,F387,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.7745,30.37813,0
M02401,103.8,94.5,106.2,0.052,0.318,0.122,0,0,0,1,F154,Xihoko,SS-XHK-03,Xihoko Substation 3,-23.71883,30.37386,0
M02402,83.4,84.5,93.5,0.035,0.347,0.025,0,0,0,1,F465,Politsi,SS-PLT-01,Politsi Substation 1,-23.79723,30.0516,0
M02403,92.9,95.9,94.0,0.085,0.439,0.073,0,0,0,0,F065,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,-23.94676,29.96827,0
M02404,184.1,200.0,181.8,0.076,0.167,0.099,0,0,0,0,F466,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.9523,30.29789,0
M02405,45.1,40.4,37.4,0.0,0.138,0.206,0,0,0,8,F242,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.85603,30.35327,0
M02406,237.8,256.6,263.0,0.028,0.224,0.05,0,0,0,1,F026,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.77728,30.37479,0
M02407,69.2,73.4,54.5,0.098,0.173,0.118,1,0,0,2,F073,Politsi,SS-PLT-02,Politsi Substation 2,-23.8197,30.02588,0
M02408,27.8,59.6,31.8,0.456,0.546,0.046,0,4,0,0,F360,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.95474,30.27118,1
M02409,114.0,106.6,119.3,0.065,0.434,0.054,0,0,1,3,F288,Bolobedu,SS-BLB-03,Bolobedu Substation 3,-23.98104,30.44998,0
M02410,106.2,98.9,112.7,0.017,0.26,0.066,0,0,0,3,F184,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.9401,30.24651,1
M02411,93.5,100.5,80.3,0.096,0.258,0.148,0,0,0,3,F329,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.94006,30.29743,0
M02412,41.5,62.5,31.5,0.396,0.522,0.106,0,4,1,3,F326,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.79823,30.30546,1
M02413,30.6,41.1,44.4,0.181,0.0,0.085,0,0,0,0,F205,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-24.01394,29.93697,0
M02414,86.0,83.5,73.0,0.0,0.287,0.042,0,0,0,3,F465,Politsi,SS-PLT-01,Politsi Substation 1,-23.79686,30.06082,0
M02415,176.6,162.0,182.1,0.006,0.305,0.133,0,0,0,4,F217,Politsi,SS-PLT-01,Politsi Substation 1,-23.79566,30.06489,0
M02416,101.9,110.3,111.1,0.105,0.204,0.061,0,0,0,1,F262,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,-23.95487,29.96297,0
M02417,78.0,68.8,70.3,0.0,0.189,0.224,0,1,0,7,F499,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.95946,30.37113,0
M02418,81.5,66.8,82.9,0.0,0.198,0.053,0,0,0,1,F451,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,-23.98921,29.94156,0
M02419,122.0,110.7,124.9,0.155,0.279,0.045,0,0,0,0,F431,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.78359,30.36397,1
M02420,243.2,186.4,246.5,0.109,0.095,0.083,0,0,0,1,F361,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,-23.96257,29.96261,0
M02421,117.6,97.1,109.1,0.099,0.234,0.024,0,0,0,0,F498,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.71449,30.12716,0
M02422,129.0,222.8,111.0,0.261,0.468,0.162,0,3,1,5,F353,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.70947,30.11671,1
M02423,233.3,270.9,237.5,0.135,0.173,0.061,0,0,0,4,F196,Politsi,SS-PLT-02,Politsi Substation 2,-23.83463,30.03052,0
M02424,227.1,211.6,231.7,0.098,0.198,0.046,0,0,0,2,F329,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.9577,30.30653,0
M02425,187.9,226.5,187.3,0.105,0.137,0.062,0,1,0,0,F479,Politsi,SS-PLT-02,Politsi Substation 2,-23.83593,30.03172,0
M02426,115.0,122.7,111.4,0.035,0.0,0.02,0,0,0,0,F458,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.92694,30.26649,0
M02427,81.7,124.8,85.2,0.349,0.438,0.036,1,6,0,1,F253,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.84665,30.36944,1
M02428,60.1,43.9,51.4,0.054,0.197,0.081,0,0,0,2,F003,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.97237,30.25727,0
M02429,41.4,41.8,46.4,0.109,0.296,0.108,0,0,0,2,F465,Politsi,SS-PLT-01,Politsi Substation 1,-23.79866,30.0663,0
M02430,206.7,204.7,222.7,0.057,0.014,0.148,0,0,0,6,F236,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.95285,30.37296,0
M02431,139.8,151.2,127.1,0.013,0.127,0.111,0,0,0,1,F030,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.70904,30.10903,0
M02432,59.1,63.3,57.0,0.027,0.333,0.073,0,0,0,0,F338,Tzaneen,SS-TZN-01,Tzaneen Substation 1,-23.84006,30.16726,0
M02433,57.8,53.4,63.4,0.136,0.253,0.112,0,1,0,2,F128,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,-23.86032,30.35958,0
M02434,86.4,71.7,86.9,0.034,0.145,0.063,0,1,0,3,F091,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.91554,30.26555,0
M02435,169.7,153.4,156.5,0.08,0.253,0.217,0,0,0,10,F237,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-24.00582,29.92428,0
M02436,58.8,99.5,65.1,0.226,0.623,0.2,1,8,0,2,F031,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.94562,30.30342,1
M02437,89.3,91.0,84.2,0.092,0.133,0.124,0,0,0,3,F187,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.76559,30.12555,0
M02438,120.9,135.5,118.7,0.122,0.145,0.053,0,0,0,0,F408,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.90083,30.24057,0
M02439,97.5,89.1,93.4,0.152,0.211,0.021,0,0,0,0,F199,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,-23.85935,30.38254,0
M02440,104.3,87.3,99.1,0.062,0.111,0.047,0,0,0,0,F454,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.77304,30.3797,0
M02441,111.9,120.5,110.0,0.168,0.134,0.02,1,0,0,1,F393,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,-23.84186,30.30257,0
M02442,106.0,122.4,106.5,0.075,0.076,0.137,0,0,0,2,F101,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,-23.87189,30.38631,0
M02443,132.9,146.8,134.4,0.0,0.319,0.185,0,0,0,4,F275,Tzaneen,SS-TZN-03,Tzaneen Substation 3,-23.84052,30.19122,0
M02444,68.3,69.8,61.8,0.16,0.169,0.02,0,0,0,0,F405,Tzaneen,SS-TZN-03,Tzaneen Substation 3,-23.82651,30.19511,0
M02445,86.9,86.3,82.3,0.016,0.249,0.096,0,0,0,6,F139,Tzaneen,SS-TZN-01,Tzaneen Substation 1,-23.82805,30.17285,0
M02446,167.2,124.9,166.7,0.0,0.087,0.02,0,1,0,0,F425,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.77545,30.1379,0
M02447,67.7,86.9,72.3,0.088,0.686,0.174,1,3,0,4,F012,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.72488,30.13039,1
M02448,55.3,106.7,50.8,0.292,0.704,0.159,0,7,2,5,F236,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.94451,30.38176,1
M02449,280.7,268.8,279.9,0.108,0.149,0.044,0,0,0,1,F076,Xihoko,SS-XHK-03,Xihoko Substation 3,-23.7188,30.36377,0
M02450,104.7,120.7,105.3,0.06,0.25,0.048,0,0,0,0,F281,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.85773,30.35247,0
M02451,129.3,109.9,129.7,0.0,0.011,0.02,0,0,0,0,F123,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.71118,30.12568,0
M02452,98.0,82.7,103.0,0.05,0.28,0.063,0,0,0,0,F038,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.96373,30.27771,1
M02453,256.8,215.0,253.8,0.163,0.107,0.127,0,0,0,2,F265,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.96558,30.27303,0
M02454,223.5,219.1,217.5,0.15,0.0,0.164,0,0,0,2,F130,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.9554,30.30337,0
M02455,261.8,243.5,252.7,0.023,0.338,0.065,0,0,0,3,F387,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.76948,30.36784,0
M02456,72.8,107.3,81.4,0.202,0.487,0.174,0,5,0,4,F495,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.90749,30.25219,1
M02457,91.4,106.0,102.5,0.188,0.277,0.116,0,0,0,1,F415,Bolobedu,SS-BLB-03,Bolobedu Substation 3,-23.98878,30.44761,0
M02458,137.3,146.8,143.3,0.041,0.14,0.047,0,0,0,1,F156,Politsi,SS-PLT-01,Politsi Substation 1,-23.802,30.05726,0
M02459,93.3,99.2,106.3,0.085,0.335,0.086,0,0,0,3,F317,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.94437,30.37305,0
M02460,56.3,67.5,64.0,0.125,0.269,0.109,0,0,0,4,F076,Xihoko,SS-XHK-03,Xihoko Substation 3,-23.7195,30.37973,0
M02461,232.9,194.4,245.5,0.0,0.3,0.075,0,1,0,0,F265,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.95197,30.26701,0
M02462,80.9,78.3,82.8,0.052,0.278,0.22,0,1,0,7,F087,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.95069,30.303,0
M02463,86.1,96.9,74.2,0.129,0.768,0.088,2,5,1,4,F274,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,-23.85844,30.38054,1
M02464,160.6,155.0,161.2,0.138,0.259,0.051,0,1,0,1,F034,Tzaneen,SS-TZN-03,Tzaneen Substation 3,-23.84219,30.18316,0
M02465,190.6,187.4,198.9,0.044,0.147,0.076,0,0,0,1,F038,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.96489,30.26806,0
M02466,107.3,122.9,119.6,0.068,0.081,0.132,0,0,0,5,F357,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.9185,30.28121,0
M02467,211.1,203.7,213.2,0.116,0.179,0.144,0,1,0,2,F303,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.80369,30.18439,0
M02468,228.0,183.2,235.8,0.057,0.165,0.042,0,0,0,1,F029,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.95798,30.3,0
M02469,63.9,64.9,72.1,0.149,0.151,0.193,0,0,0,1,F378,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.96003,30.34727,0
M02470,83.5,97.8,77.4,0.111,0.341,0.164,0,1,0,4,F269,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.79226,30.37324,1
M02471,97.0,113.5,99.8,0.0,0.343,0.071,0,0,0,2,F054,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.902,30.2336,0
M02472,98.4,98.2,88.3,0.12,0.313,0.105,0,0,0,0,F287,Politsi,SS-PLT-03,Politsi Substation 3,-23.82084,30.06289,1
M02473,99.2,111.0,96.7,0.07,0.402,0.121,0,0,0,4,F090,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.80684,30.2937,0
