meter_id,anomaly_score,investigation_flag,theft_risk_pct,priority_tier,priority_tier_order,recommended_action,expected_kwh,actual_kwh,consumption_deviation_pct,feeder_id,cnc,substation_id,substation_name,confirmed_incidents_nearby_12mo,estimated_monthly_loss_rand,top_reasons
M06783,37.1,0,73.9,elevated,3,Schedule field inspection within 7 days,162.7,122.3,24.830977258758445,F426,Politsi,SS-PLT-02,Politsi Substation 2,1,105.0,"high zero_consumption_days_90d, high night_usage_ratio, high feed_vs_declared_ratio"
M05692,37.4,0,73.9,elevated,3,Schedule field inspection within 7 days,114.6,63.2,44.85165794066317,F210,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,0,134.0,"high feed_vs_declared_ratio, high pct_drop_recent, high zero_consumption_days_90d"
M05188,39.2,0,73.8,elevated,3,Schedule field inspection within 7 days,117.4,71.0,39.52299829642249,F247,Tzaneen,SS-TZN-03,Tzaneen Substation 3,2,121.0,"high feed_vs_declared_ratio, high night_usage_ratio, high zero_consumption_days_90d"
M06423,41.0,0,73.8,elevated,3,Schedule field inspection within 7 days,110.1,79.5,27.792915531335144,F130,Lenyenye,SS-LNY-03,Lenyenye Substation 3,3,80.0,"high pct_drop_recent, high feed_vs_declared_ratio, low zero_consumption_days_90d"
M04139,40.9,0,73.8,elevated,3,Schedule field inspection within 7 days,143.0,131.9,7.762237762237759,F227,Bolobedu,SS-BLB-02,Bolobedu Substation 2,2,29.0,"high pct_drop_recent, high night_usage_ratio, high zero_consumption_days_90d"
M01705,38.1,0,73.8,elevated,3,Schedule field inspection within 7 days,112.8,118.2,-4.787234042553196,F097,Tzaneen,SS-TZN-03,Tzaneen Substation 3,1,0.0,"high pct_drop_recent, high zero_consumption_days_90d, low feed_vs_declared_ratio"
M05355,40.9,0,73.6,elevated,3,Schedule field inspection within 7 days,83.0,53.1,36.024096385542165,F194,Tzaneen,SS-TZN-01,Tzaneen Substation 1,2,78.0,"high feed_vs_declared_ratio, high pct_drop_recent, low zero_consumption_days_90d"
M01868,44.9,0,73.6,elevated,3,Schedule field inspection within 7 days,141.5,121.3,14.275618374558304,F427,Lenyenye,SS-LNY-02,Lenyenye Substation 2,2,53.0,"high zero_consumption_days_90d, high meter_reversal_events_6mo, low pct_drop_recent"
M07211,36.6,0,73.6,elevated,3,Schedule field inspection within 7 days,90.7,72.8,19.73539140022051,F268,Bolobedu,SS-BLB-01,Bolobedu Substation 1,2,47.0,"high pct_drop_recent, high zero_consumption_days_90d, high feed_vs_declared_ratio"
M06328,37.2,0,73.5,elevated,3,Schedule field inspection within 7 days,127.5,97.2,23.76470588235294,F121,Bolobedu,SS-BLB-01,Bolobedu Substation 1,1,79.0,"high pct_drop_recent, high zero_consumption_days_90d, high feed_vs_declared_ratio"
M07129,34.0,0,73.4,elevated,3,Schedule field inspection within 7 days,104.5,69.7,33.30143540669856,F133,Lenyenye,SS-LNY-01,Lenyenye Substation 1,1,90.0,"high feed_vs_declared_ratio, high pct_drop_recent, high zero_consumption_days_90d"
M02137,39.9,0,73.4,elevated,3,Schedule field inspection within 7 days,68.5,61.7,9.927007299270068,F172,Xihoko,SS-XHK-02,Xihoko Substation 2,3,18.0,"high pct_drop_recent, high night_usage_ratio, high zero_consumption_days_90d"
M01449,35.2,0,73.4,elevated,3,Schedule field inspection within 7 days,73.5,50.4,31.428571428571427,F021,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,3,60.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, high night_usage_ratio"
M04007,34.9,0,73.4,elevated,3,Schedule field inspection within 7 days,100.5,71.6,28.756218905472643,F371,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,0,75.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high pct_drop_recent"
M09053,53.8,0,73.3,elevated,3,Schedule field inspection within 7 days,80.0,48.9,38.87500000000001,F005,Xihoko,SS-XHK-01,Xihoko Substation 1,1,81.0,"high feed_vs_declared_ratio, low night_usage_ratio, high zero_consumption_days_90d"
M05828,37.5,0,73.3,elevated,3,Schedule field inspection within 7 days,103.2,64.7,37.3062015503876,F317,Bolobedu,SS-BLB-02,Bolobedu Substation 2,5,100.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, low night_usage_ratio"
M06306,54.8,0,73.3,elevated,3,Schedule field inspection within 7 days,199.8,163.5,18.168168168168172,F326,Xihoko,SS-XHK-02,Xihoko Substation 2,1,94.0,"high pct_drop_recent, low zero_consumption_days_90d, high meter_reversal_events_6mo"
M03144,39.8,0,73.0,elevated,3,Schedule field inspection within 7 days,207.6,158.2,23.795761078998076,F065,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,2,128.0,"high night_usage_ratio, high feed_vs_declared_ratio, high zero_consumption_days_90d"
M08846,41.3,0,72.8,elevated,3,Schedule field inspection within 7 days,152.5,94.3,38.16393442622951,F023,Xihoko,SS-XHK-02,Xihoko Substation 2,4,151.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, high pct_drop_recent"
M03786,35.2,0,72.8,elevated,3,Schedule field inspection within 7 days,122.8,73.4,40.22801302931596,F481,Politsi,SS-PLT-01,Politsi Substation 1,3,128.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, high pct_drop_recent"
M05760,37.2,0,72.8,elevated,3,Schedule field inspection within 7 days,79.0,72.8,7.8481012658227876,F334,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,1,16.0,"high zero_consumption_days_90d, low feed_vs_declared_ratio, high meter_reversal_events_6mo"
M05343,35.9,0,72.6,elevated,3,Schedule field inspection within 7 days,56.7,46.7,17.636684303350968,F077,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,3,26.0,"high zero_consumption_days_90d, high night_usage_ratio, low pct_drop_recent"
M08935,38.9,0,72.6,elevated,3,Schedule field inspection within 7 days,220.2,134.5,38.91916439600363,F136,Tzaneen,SS-TZN-01,Tzaneen Substation 1,2,223.0,"high feed_vs_declared_ratio, high night_usage_ratio, low zero_consumption_days_90d"
M08802,36.5,0,72.5,elevated,3,Schedule field inspection within 7 days,138.3,117.5,15.03976861894433,F222,Tzaneen,SS-TZN-03,Tzaneen Substation 3,2,54.0,"high zero_consumption_days_90d, high night_usage_ratio, high pct_drop_recent"
M07714,41.6,0,72.3,elevated,3,Schedule field inspection within 7 days,168.7,141.6,16.064018968583284,F264,Lenyenye,SS-LNY-03,Lenyenye Substation 3,5,70.0,"high zero_consumption_days_90d, high pct_drop_recent, high night_usage_ratio"
M06213,35.1,0,72.2,elevated,3,Schedule field inspection within 7 days,96.5,70.1,27.35751295336788,F432,Bolobedu,SS-BLB-03,Bolobedu Substation 3,2,69.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, high meter_reversal_events_6mo"
M06653,37.1,0,71.9,elevated,3,Schedule field inspection within 7 days,74.2,78.2,-5.390835579514825,F448,Xihoko,SS-XHK-01,Xihoko Substation 1,0,0.0,"high zero_consumption_days_90d, high night_usage_ratio, low feed_vs_declared_ratio"
M06640,45.1,0,71.9,elevated,3,Schedule field inspection within 7 days,106.1,65.3,38.45428840716305,F403,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,1,106.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, low night_usage_ratio"
M06164,33.2,0,71.7,elevated,3,Schedule field inspection within 7 days,109.3,77.5,29.094236047575478,F284,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,5,83.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, low pct_drop_recent"
M05836,36.8,0,71.7,elevated,3,Schedule field inspection within 7 days,152.0,101.8,33.026315789473685,F049,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,5,131.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, low pct_drop_recent"
M09149,40.4,0,71.3,elevated,3,Schedule field inspection within 7 days,161.2,130.5,19.04466501240694,F243,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,4,80.0,"high night_usage_ratio, high zero_consumption_days_90d, high feed_vs_declared_ratio"
M05582,35.0,0,71.2,elevated,3,Schedule field inspection within 7 days,103.4,81.5,21.179883945841397,F030,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,1,57.0,"high night_usage_ratio, high zero_consumption_days_90d, high feed_vs_declared_ratio"
M06105,43.4,0,71.1,elevated,3,Schedule field inspection within 7 days,106.2,99.5,6.308851224105464,F176,Xihoko,SS-XHK-02,Xihoko Substation 2,1,17.0,"high night_usage_ratio, high meter_reversal_events_6mo, high pct_drop_recent"
M04563,39.0,0,71.1,elevated,3,Schedule field inspection within 7 days,204.0,176.1,13.676470588235299,F466,Lenyenye,SS-LNY-03,Lenyenye Substation 3,0,73.0,"high zero_consumption_days_90d, high night_usage_ratio, low pct_drop_recent"
M01090,36.7,0,71.0,elevated,3,Schedule field inspection within 7 days,121.7,88.5,27.280197206244868,F422,Tzaneen,SS-TZN-01,Tzaneen Substation 1,4,86.0,"high zero_consumption_days_90d, high night_usage_ratio, high feed_vs_declared_ratio"
M03429,58.3,1,70.9,elevated,3,Schedule field inspection within 7 days,152.1,157.2,-3.3530571992110416,F046,Bolobedu,SS-BLB-01,Bolobedu Substation 1,0,0.0,"high zero_consumption_days_90d, high meter_reversal_events_6mo, low feed_vs_declared_ratio"
M01247,36.9,0,70.9,elevated,3,Schedule field inspection within 7 days,139.8,148.2,-6.008583690987108,F476,Tzaneen,SS-TZN-02,Tzaneen Substation 2,1,0.0,"high zero_consumption_days_90d, high night_usage_ratio, low feed_vs_declared_ratio"
M05989,35.2,0,70.5,elevated,3,Schedule field inspection within 7 days,106.4,103.7,2.5375939849624087,F418,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,6,7.0,"high zero_consumption_days_90d, high pct_drop_recent, low feed_vs_declared_ratio"
M09106,49.3,0,70.1,elevated,3,Schedule field inspection within 7 days,90.6,71.1,21.523178807947023,F316,Tzaneen,SS-TZN-03,Tzaneen Substation 3,3,51.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high tamper_alarm_count"
M09041,42.2,0,69.9,elevated,3,Schedule field inspection within 7 days,94.0,54.3,42.23404255319149,F191,Tzaneen,SS-TZN-03,Tzaneen Substation 3,2,103.0,"high feed_vs_declared_ratio, high pct_drop_recent, low zero_consumption_days_90d"
M01715,44.6,0,69.5,elevated,3,Schedule field inspection within 7 days,130.4,129.9,0.3834355828220859,F419,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,4,1.0,"high night_usage_ratio, high meter_reversal_events_6mo, low zero_consumption_days_90d"
M01036,28.0,0,69.3,elevated,3,Schedule field inspection within 7 days,105.1,75.0,28.639391056137008,F498,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,3,78.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, low pct_drop_recent"
M01559,40.5,0,69.0,elevated,3,Schedule field inspection within 7 days,58.9,57.2,2.8862478777589065,F423,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,2,4.0,"high zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M03600,36.4,0,68.5,elevated,3,Schedule field inspection within 7 days,191.2,113.2,40.7949790794979,F020,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,8,203.0,"high feed_vs_declared_ratio, low zero_consumption_days_90d, high night_usage_ratio"
M07157,28.8,0,68.4,elevated,3,Schedule field inspection within 7 days,98.9,70.3,28.918099089989894,F260,Politsi,SS-PLT-01,Politsi Substation 1,0,74.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, high night_usage_ratio"
M06708,31.8,0,67.7,elevated,3,Schedule field inspection within 7 days,97.4,83.0,14.784394250513353,F498,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,1,37.0,"high pct_drop_recent, high zero_consumption_days_90d, low feed_vs_declared_ratio"
M07544,35.9,0,67.7,elevated,3,Schedule field inspection within 7 days,149.2,72.4,51.47453083109919,F238,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,1,200.0,"high feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M00293,24.1,0,67.1,elevated,3,Schedule field inspection within 7 days,99.0,70.8,28.484848484848484,F429,Tzaneen,SS-TZN-01,Tzaneen Substation 1,2,73.0,"high feed_vs_declared_ratio, high night_usage_ratio, high zero_consumption_days_90d"
M00608,34.0,0,66.7,elevated,3,Schedule field inspection within 7 days,50.4,41.5,17.658730158730158,F399,Bolobedu,SS-BLB-03,Bolobedu Substation 3,5,23.0,"high zero_consumption_days_90d, low pct_drop_recent, high night_usage_ratio"
M05196,44.6,0,66.4,elevated,3,Schedule field inspection within 7 days,67.8,67.5,0.4424778761061905,F211,Bolobedu,SS-BLB-03,Bolobedu Substation 3,1,1.0,"high night_usage_ratio, high zero_consumption_days_90d, low feed_vs_declared_ratio"
M08689,30.4,0,66.4,elevated,3,Schedule field inspection within 7 days,122.3,72.2,40.964840556009804,F198,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,8,130.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, high pct_drop_recent"
M06766,42.3,0,66.1,elevated,3,Schedule field inspection within 7 days,174.4,169.6,2.752293577981658,F170,Xihoko,SS-XHK-03,Xihoko Substation 3,4,12.0,"high zero_consumption_days_90d, low feed_vs_declared_ratio, high night_usage_ratio"
M07619,40.8,0,65.5,elevated,3,Schedule field inspection within 7 days,37.5,25.5,32.0,F043,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,0,31.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, low pct_drop_recent"
M00726,37.0,0,65.3,elevated,3,Schedule field inspection within 7 days,216.7,142.3,34.333179510844474,F114,Xihoko,SS-XHK-02,Xihoko Substation 2,0,193.0,"high feed_vs_declared_ratio, low night_usage_ratio, low zero_consumption_days_90d"
M08099,32.7,0,64.8,moderate,2,Monitor consumption trend at the next scheduled read,161.8,138.2,14.585908529048218,F405,Tzaneen,SS-TZN-03,Tzaneen Substation 3,1,61.0,"high zero_consumption_days_90d, low pct_drop_recent, low feed_vs_declared_ratio"
M09746,46.9,0,64.4,moderate,2,Monitor consumption trend at the next scheduled read,211.1,187.1,11.369019422074848,F347,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,1,62.0,"high night_usage_ratio, high zero_consumption_days_90d, high meter_reversal_events_6mo"
M04373,53.8,0,63.8,moderate,2,Monitor consumption trend at the next scheduled read,187.7,175.3,6.606286627597218,F054,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,1,32.0,"high zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M03051,52.5,0,62.9,moderate,2,Monitor consumption trend at the next scheduled read,59.4,42.3,28.78787878787879,F081,Lenyenye,SS-LNY-01,Lenyenye Substation 1,2,44.0,"high feed_vs_declared_ratio, high meter_reversal_events_6mo, low night_usage_ratio"
M01777,32.5,0,61.4,moderate,2,Monitor consumption trend at the next scheduled read,213.3,157.2,26.30098452883264,F369,Xihoko,SS-XHK-03,Xihoko Substation 3,1,146.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, low pct_drop_recent"
M03794,21.6,0,59.6,moderate,2,Monitor consumption trend at the next scheduled read,98.8,97.3,1.5182186234817814,F003,Lenyenye,SS-LNY-01,Lenyenye Substation 1,2,4.0,"high pct_drop_recent, high night_usage_ratio, low feed_vs_declared_ratio"
M02386,27.1,0,58.6,moderate,2,Monitor consumption trend at the next scheduled read,66.1,45.4,31.316187594553703,F058,Lenyenye,SS-LNY-01,Lenyenye Substation 1,2,54.0,"high feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M04397,23.0,0,58.5,moderate,2,Monitor consumption trend at the next scheduled read,130.2,111.2,14.592933947772648,F083,Xihoko,SS-XHK-01,Xihoko Substation 1,2,49.0,"high night_usage_ratio, high zero_consumption_days_90d, low pct_drop_recent"
M08334,42.4,0,57.6,moderate,2,Monitor consumption trend at the next scheduled read,64.7,41.3,36.166924265842354,F217,Politsi,SS-PLT-01,Politsi Substation 1,0,61.0,"high feed_vs_declared_ratio, low zero_consumption_days_90d, low night_usage_ratio"
M09651,71.4,1,57.3,moderate,2,Monitor consumption trend at the next scheduled read,278.6,366.9,-31.694185211773135,F318,Tzaneen,SS-TZN-03,Tzaneen Substation 3,1,0.0,"low zero_consumption_days_90d, high transformer_feed_estimate_kwh, low feed_vs_declared_ratio"
M03587,64.9,1,56.1,moderate,2,Monitor consumption trend at the next scheduled read,325.9,334.6,-2.6695305308376946,F148,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,1,0.0,"high transformer_feed_estimate_kwh, low zero_consumption_days_90d, low feed_vs_declared_ratio"
M02619,66.5,1,55.4,moderate,2,Monitor consumption trend at the next scheduled read,325.0,345.3,-6.24615384615385,F225,Xihoko,SS-XHK-03,Xihoko Substation 3,1,0.0,"high transformer_feed_estimate_kwh, low zero_consumption_days_90d, low feed_vs_declared_ratio"
M07927,25.1,0,55.2,moderate,2,Monitor consumption trend at the next scheduled read,78.7,56.8,27.827191867852612,F438,Xihoko,SS-XHK-01,Xihoko Substation 1,1,57.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, low pct_drop_recent"
M03014,68.7,1,54.9,moderate,2,Monitor consumption trend at the next scheduled read,399.0,400.0,-0.2506265664160401,F317,Bolobedu,SS-BLB-02,Bolobedu Substation 2,4,0.0,"high transformer_feed_estimate_kwh, low zero_consumption_days_90d, low feed_vs_declared_ratio"
M02987,33.5,0,54.0,moderate,2,Monitor consumption trend at the next scheduled read,61.7,57.8,6.320907617504061,F037,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,0,10.0,"high zero_consumption_days_90d, low night_usage_ratio, low feed_vs_declared_ratio"
M08818,35.4,0,53.5,moderate,2,Monitor consumption trend at the next scheduled read,138.8,157.4,-13.400576368876074,F480,Xihoko,SS-XHK-01,Xihoko Substation 1,0,0.0,"high zero_consumption_days_90d, low feed_vs_declared_ratio, high night_usage_ratio"
M00513,35.0,0,53.5,moderate,2,Monitor consumption trend at the next scheduled read,70.0,60.2,13.999999999999996,F298,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,4,25.0,"high zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M09088,35.4,0,52.4,moderate,2,Monitor consumption trend at the next scheduled read,87.1,80.8,7.233065442020663,F158,Tzaneen,SS-TZN-02,Tzaneen Substation 2,2,16.0,"high zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M09355,33.1,0,52.1,moderate,2,Monitor consumption trend at the next scheduled read,56.5,42.7,24.42477876106194,F409,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,0,36.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, low night_usage_ratio"
M02697,38.0,0,51.9,moderate,2,Monitor consumption trend at the next scheduled read,42.8,27.1,36.682242990654196,F457,Lenyenye,SS-LNY-01,Lenyenye Substation 1,2,41.0,"high feed_vs_declared_ratio, low zero_consumption_days_90d, low night_usage_ratio"
M06957,34.4,0,51.6,moderate,2,Monitor consumption trend at the next scheduled read,39.1,31.0,20.716112531969312,F394,Politsi,SS-PLT-02,Politsi Substation 2,0,21.0,"high night_usage_ratio, high feed_vs_declared_ratio, low zero_consumption_days_90d"
M08457,34.9,0,51.5,moderate,2,Monitor consumption trend at the next scheduled read,152.3,143.3,5.909389363099146,F124,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,8,23.0,"high zero_consumption_days_90d, low night_usage_ratio, low feed_vs_declared_ratio"
M00077,52.3,0,51.4,moderate,2,Monitor consumption trend at the next scheduled read,304.0,307.7,-1.2171052631578911,F017,Lenyenye,SS-LNY-03,Lenyenye Substation 3,0,0.0,"low zero_consumption_days_90d, high declared_kwh, high transformer_feed_estimate_kwh"
M05609,71.1,1,51.4,moderate,2,Monitor consumption trend at the next scheduled read,398.7,400.0,-0.32605969400552076,F181,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,0,0.0,"low zero_consumption_days_90d, high transformer_feed_estimate_kwh, low pct_drop_recent"
M06113,20.3,0,51.2,moderate,2,Monitor consumption trend at the next scheduled read,153.1,118.4,22.664924885695616,F426,Politsi,SS-PLT-02,Politsi Substation 2,3,90.0,"high night_usage_ratio, low zero_consumption_days_90d, high feed_vs_declared_ratio"
