meter_id,declared_kwh,transformer_feed_estimate_kwh,historical_avg_kwh,pct_drop_recent,night_usage_ratio,area_theft_history_rate,is_theft,feed_vs_declared_ratio,anomaly_score,flagged,tier
M02113,104.8,111.8,118.7,0.03,0.386,0.04,0,1.066793893129771,-0.15074707447458668,0,medium
M02114,118.0,115.1,128.9,0.006,0.198,0.064,0,0.9754237288135593,-0.16033475696799077,0,low
M02115,74.7,85.9,82.9,0.02,0.105,0.118,0,1.1499330655957163,-0.13301472828424837,0,medium
M02116,96.7,86.2,90.4,0.037,0.311,0.217,0,0.8914167528438469,-0.12857831588106022,0,medium
M02117,106.8,99.3,104.4,0.091,0.163,0.108,0,0.9297752808988764,-0.16117073103716967,0,low
M02118,175.2,180.8,164.2,0.027,0.349,0.02,0,1.0319634703196348,-0.12670255434020788,0,medium
M02119,137.3,150.8,127.8,0.081,0.267,0.069,0,1.098324836125273,-0.1553051694090714,0,medium
M02120,122.1,132.0,123.6,0.027,0.103,0.049,0,1.0810810810810811,-0.13414515782046926,0,medium
M02121,31.5,68.8,43.1,0.441,0.412,0.107,1,2.184126984126984,0.006402202036154936,1,high
M02122,172.7,162.0,172.1,0.087,0.343,0.092,0,0.9380428488708744,-0.137266993209209,0,medium
M02123,77.8,73.6,81.3,0.113,0.22,0.037,0,0.9460154241645243,-0.1652661408056011,0,low
M02124,248.5,254.2,259.6,0.001,0.265,0.114,0,1.022937625754527,-0.02600108795207834,0,high
M02125,79.3,85.1,78.1,0.021,0.387,0.253,0,1.073139974779319,-0.09549277457140876,0,high
M02126,127.0,125.0,121.2,0.067,0.146,0.129,0,0.984251968503937,-0.1702976546485589,0,low
M02127,175.5,179.3,176.2,0.006,0.325,0.066,0,1.0216524216524216,-0.13065772008957127,0,medium
M02128,103.5,98.3,99.5,0.006,0.385,0.02,0,0.9497584541062801,-0.13269800767635798,0,medium
M02129,81.6,86.3,89.6,0.03,0.325,0.053,0,1.0575980392156863,-0.16738544992137783,0,low
M02130,153.1,149.4,142.4,0.064,0.239,0.124,0,0.97583278902678,-0.17280525247311412,0,low
M02131,149.9,153.2,130.4,0.101,0.346,0.09,0,1.0220146764509672,-0.1639501173414591,0,low
M02132,47.5,43.6,35.1,0.085,0.152,0.114,0,0.9178947368421053,-0.09671132361266355,0,high
M02133,150.5,152.0,138.5,0.02,0.153,0.141,0,1.0099667774086378,-0.15843319512119164,0,low
M02134,195.7,197.0,195.9,0.072,0.395,0.162,0,1.0066428206438427,-0.10506292594585165,0,high
M02135,114.5,122.6,118.6,0.091,0.328,0.119,0,1.0707423580786026,-0.17862389110486343,0,low
M02136,188.3,194.9,191.4,0.104,0.273,0.04,0,1.0350504514073287,-0.13368103963158873,0,medium
M02137,98.5,108.6,94.1,0.0,0.362,0.053,0,1.1025380710659898,-0.15359454573483433,0,medium
M02138,130.2,127.5,129.0,0.023,0.363,0.066,0,0.9792626728110599,-0.1674380841173091,0,low
M02139,70.1,72.1,71.2,0.082,0.371,0.257,0,1.028530670470756,-0.11152120174715191,0,high
M02140,219.5,232.5,210.2,0.098,0.273,0.027,0,1.0592255125284737,-0.07661295455116052,0,high
M02141,168.0,169.7,174.6,0.033,0.165,0.022,0,1.0101190476190476,-0.13709544737785928,0,medium
M02142,78.8,70.9,78.1,0.063,0.122,0.112,0,0.8997461928934011,-0.14788423974222775,0,medium
M02143,173.2,175.3,165.6,0.031,0.187,0.069,0,1.0121247113163974,-0.15297320269142645,0,medium
M02144,79.0,86.5,68.0,0.102,0.312,0.084,0,1.0949367088607596,-0.173376832125622,0,low
M02145,214.9,213.4,224.8,0.09,0.114,0.267,0,0.9930200093066542,-0.017263406022800076,0,high
M02146,88.8,88.6,83.6,0.1,0.238,0.021,0,0.9977477477477478,-0.16956237002469532,0,low
M02147,179.3,177.3,180.4,0.12,0.217,0.034,0,0.9888455103179029,-0.12630335368424817,0,medium
M02148,31.4,26.9,29.1,0.073,0.363,0.26,0,0.856687898089172,0.009007315411527994,1,high
M02149,134.8,138.5,141.0,0.063,0.341,0.042,0,1.0274480712166172,-0.1678601823384851,0,low
M02150,140.9,136.7,130.2,0.092,0.254,0.06,0,0.9701916252661461,-0.1714865838764435,0,low
M02151,85.1,89.2,92.8,0.021,0.212,0.046,0,1.0481786133960047,-0.17217953463514674,0,low
M02152,153.4,150.5,140.1,0.022,0.321,0.104,0,0.9810951760104302,-0.16068075909174095,0,low
M02153,57.5,71.7,68.3,0.063,0.167,0.31,0,1.2469565217391305,-0.021494978054442893,0,high
M02154,152.8,154.9,157.1,0.098,0.217,0.121,0,1.013743455497382,-0.16889308225293004,0,low
M02155,92.4,164.3,99.6,0.344,0.381,0.119,1,1.7781385281385282,-0.030605592723153996,0,high
M02156,125.8,131.1,131.1,0.119,0.21,0.075,0,1.0421303656597773,-0.15263220016521428,0,medium
M02157,161.1,166.7,151.6,0.073,0.202,0.05,0,1.0347610180012414,-0.1658035290532235,0,low
M02158,47.4,90.9,58.2,0.308,0.673,0.19,1,1.917721518987342,0.02955949847154682,1,high
M02159,85.9,143.2,90.3,0.194,0.637,0.126,1,1.667054714784633,-0.005251100853439383,0,high
M02160,130.1,132.8,131.9,0.05,0.184,0.056,0,1.0207532667179093,-0.17385819900502242,0,low
M02161,112.7,103.7,107.8,0.016,0.324,0.176,0,0.9201419698314108,-0.1449660957359944,0,medium
M02162,174.0,174.6,177.5,0.1,0.142,0.102,0,1.0034482758620689,-0.14762595320696298,0,medium
M02163,76.1,77.6,86.1,0.019,0.249,0.092,0,1.0197109067017083,-0.17095754218393977,0,low
M02164,60.8,108.2,60.7,0.264,0.695,0.149,1,1.779605263157895,0.007411345483852472,1,high
M02165,154.5,157.6,165.9,0.073,0.27,0.047,0,1.0200647249190937,-0.16283453476405751,0,low
M02166,36.6,75.1,35.4,0.411,0.582,0.237,1,2.051912568306011,0.04375906605284663,1,high
M02167,154.0,160.2,163.5,0.061,0.288,0.06,0,1.0402597402597402,-0.16824389149932567,0,low
M02168,182.0,189.7,175.5,0.025,0.364,0.156,0,1.0423076923076922,-0.12317617871838993,0,medium
M02169,36.1,36.5,19.9,0.021,0.366,0.095,0,1.0110803324099722,-0.0647970800555443,0,high
M02170,36.8,77.3,26.9,0.442,0.614,0.09,1,2.1005434782608696,0.03424725447003607,1,high
M02171,90.1,88.8,92.1,0.034,0.356,0.07,0,0.9855715871254163,-0.1756976540885175,0,low
M02172,136.4,133.3,137.8,0.093,0.24,0.028,0,0.9772727272727273,-0.16679910444770502,0,low
M02173,82.7,92.2,79.2,0.078,0.362,0.095,0,1.1148730350665055,-0.17639257327508223,0,low
M02174,35.6,42.3,31.1,0.092,0.158,0.039,0,1.1882022471910112,-0.08842314338203566,0,high
M02175,78.9,82.0,77.3,0.078,0.255,0.101,0,1.0392902408111533,-0.1901076629172183,0,low
M02176,89.1,99.6,80.9,0.061,0.277,0.055,0,1.1178451178451179,-0.1740564214743569,0,low
M02177,87.5,84.9,87.7,0.012,0.277,0.102,0,0.9702857142857143,-0.17085669742063875,0,low
M02178,96.5,85.2,106.0,0.051,0.15,0.201,0,0.8829015544041451,-0.11815132822612223,0,high
M02179,118.7,104.2,102.7,0.005,0.144,0.171,0,0.8778433024431339,-0.0996104674833786,0,high
M02180,67.1,62.4,84.3,0.027,0.243,0.245,0,0.9299552906110283,-0.09328415318161759,0,high
M02181,105.9,113.7,114.2,0.096,0.37,0.083,0,1.0736543909348442,-0.16391459969153294,0,low
M02182,116.1,120.2,106.3,0.045,0.333,0.067,0,1.0353143841515935,-0.182634430227395,0,low
M02183,126.4,128.0,124.3,0.107,0.197,0.072,0,1.0126582278481011,-0.16857080708860428,0,low
M02184,103.4,92.1,105.7,0.05,0.398,0.02,0,0.8907156673114119,-0.13490450952643257,0,medium
M02185,119.7,113.1,116.5,0.042,0.288,0.041,0,0.9448621553884711,-0.1657464644883372,0,low
M02186,174.5,188.4,182.4,0.009,0.128,0.074,0,1.0796561604584527,-0.10757315211093199,0,high
M02187,65.3,71.7,63.6,0.035,0.355,0.082,0,1.098009188361409,-0.15673455724486607,0,medium
M02188,66.6,66.4,64.5,0.081,0.319,0.053,0,0.9969969969969972,-0.16885377477480412,0,low
M02189,117.5,120.6,123.8,0.042,0.182,0.263,0,1.0263829787234042,-0.10041585890630367,0,high
M02190,73.1,67.2,70.5,0.034,0.27,0.186,0,0.9192886456908346,-0.13951775350709322,0,medium
M02191,129.5,125.5,131.1,0.033,0.142,0.105,0,0.9691119691119691,-0.16726279954554968,0,low
M02192,73.7,66.4,73.4,0.027,0.326,0.076,0,0.9009497964721845,-0.15550962349932668,0,medium
M02193,139.9,142.1,142.4,0.105,0.151,0.12,0,1.015725518227305,-0.1666991011319477,0,low
M02194,96.8,100.5,80.9,0.052,0.111,0.09,0,1.0382231404958677,-0.15904286563927356,0,low
M02195,168.1,180.1,168.5,0.081,0.273,0.144,0,1.0713860797144557,-0.13997833764734424,0,medium
M02196,158.5,157.8,154.4,0.082,0.285,0.076,0,0.9955835962145111,-0.17546385923811864,0,low
M02197,101.4,101.2,97.9,0.026,0.226,0.184,0,0.9980276134122288,-0.1613346940625558,0,low
M02198,352.4,350.0,364.4,0.035,0.307,0.067,0,0.9931895573212259,0.06036316992723367,1,high
M02199,140.0,145.7,133.2,0.057,0.255,0.064,0,1.0407142857142857,-0.1765431334075927,0,low
M02200,151.1,160.6,147.6,0.072,0.204,0.081,0,1.0628722700198543,-0.17377888393248336,0,low
M02201,82.6,75.5,81.9,0.085,0.298,0.046,0,0.9140435835351091,-0.16434020363269025,0,low
M02202,73.8,108.5,86.6,0.454,0.537,0.083,1,1.470189701897019,-0.02440620913990632,0,high
M02203,62.1,57.5,53.4,0.117,0.194,0.023,0,0.9259259259259259,-0.1097591771516177,0,high
M02204,74.9,81.4,87.7,0.107,0.289,0.046,0,1.0867823765020026,-0.17094399480733208,0,low
M02205,71.9,70.0,70.8,0.028,0.155,0.053,0,0.9735744089012517,-0.16104422056208506,0,low
M02206,21.6,44.2,15.3,0.232,0.487,0.02,1,2.0462962962962963,0.03894117859082791,1,high
M02207,138.5,141.7,124.9,0.026,0.14,0.05,0,1.023104693140794,-0.15636022822938506,0,medium
M02208,102.6,91.8,90.0,0.097,0.4,0.083,0,0.8947368421052632,-0.15630441332701006,0,medium
M02209,129.6,134.6,124.8,0.023,0.391,0.178,0,1.0385802469135803,-0.13345750924969646,0,medium
M02210,87.9,84.2,73.8,0.041,0.331,0.06,0,0.9579067121729238,-0.17727031096611207,0,low
M02211,214.5,231.4,227.9,0.114,0.227,0.231,0,1.0787878787878789,-0.008157123410422296,0,high
M02212,222.2,224.4,233.9,0.024,0.125,0.142,0,1.00990099009901,-0.06218444912556431,0,high
M02213,66.0,61.0,75.8,0.071,0.33,0.02,0,0.9242424242424242,-0.13952801261290887,0,medium
M02214,171.7,179.6,161.5,0.033,0.129,0.152,0,1.0460104834012813,-0.12681212850659251,0,medium
M02215,133.6,132.4,136.4,0.096,0.367,0.088,0,0.9910179640718564,-0.16711986008439067,0,low
M02216,108.3,116.7,105.0,0.084,0.241,0.049,0,1.0775623268698062,-0.17726313021220663,0,low
M02217,118.3,198.9,111.1,0.523,0.483,0.091,1,1.6813186813186813,0.0243964702373195,1,high
M02218,140.6,185.8,142.4,0.324,0.362,0.052,1,1.3214793741109532,-0.054349908497699495,0,high
M02219,222.7,220.2,223.2,0.013,0.291,0.032,0,0.9887741356084419,-0.07811378914424616,0,high
M02220,31.2,33.6,21.7,0.083,0.342,0.02,0,1.076923076923077,-0.0522203175080439,0,high
M02221,63.6,69.8,67.2,0.096,0.354,0.044,0,1.0974842767295596,-0.16257622366564406,0,low
M02222,61.0,61.0,53.0,0.096,0.179,0.072,0,1.0,-0.1448655977697526,0,medium
M02223,193.2,185.8,197.5,0.108,0.32,0.08,0,0.9616977225672879,-0.11832123774999714,0,high
M02224,99.2,92.0,102.7,0.076,0.365,0.174,0,0.9274193548387096,-0.1474807666742151,0,medium
M02225,139.3,131.4,131.1,0.013,0.36,0.151,0,0.9432878679109834,-0.15063672527270072,0,medium
M02226,44.8,34.6,46.9,0.117,0.193,0.143,0,0.7723214285714286,-0.0536829517389128,0,high
M02227,212.3,201.7,203.3,0.036,0.225,0.139,0,0.9500706547338671,-0.09596581645410246,0,high
M02228,96.3,110.4,103.3,0.055,0.206,0.041,0,1.1464174454828662,-0.16154411895483495,0,low
M02229,84.3,77.7,84.7,0.048,0.23,0.043,0,0.9217081850533808,-0.16658859412303173,0,low
M02230,211.7,207.1,213.6,0.046,0.389,0.136,0,0.9782711384034011,-0.09068066483220533,0,high
M02231,85.5,81.5,91.9,0.07,0.163,0.097,0,0.9532163742690059,-0.18119093522704788,0,low
M02232,73.5,72.0,59.5,0.119,0.204,0.078,0,0.9795918367346939,-0.15378215775182386,0,medium
M02233,97.1,103.3,96.1,0.041,0.196,0.289,0,1.0638516992790938,-0.08223289157154495,0,high
M02234,50.9,53.8,49.7,0.046,0.352,0.124,0,1.0569744597249509,-0.13479953456020366,0,medium
M02235,119.9,124.9,112.4,0.105,0.275,0.229,0,1.041701417848207,-0.1268013178871315,0,medium
M02236,53.7,93.5,43.3,0.439,0.388,0.071,1,1.7411545623836127,-0.018834293465345597,0,high
M02237,101.5,107.6,120.6,0.104,0.174,0.116,0,1.0600985221674877,-0.14897445882133353,0,medium
M02238,193.2,186.7,179.9,0.013,0.374,0.148,0,0.9663561076604554,-0.10611945964152208,0,high
M02239,70.9,74.0,68.4,0.098,0.345,0.038,0,1.0437235543018335,-0.16798375770980162,0,low
M02240,200.7,190.9,204.6,0.036,0.148,0.072,0,0.9511709018435477,-0.10049324319717429,0,high
M02241,89.9,99.1,83.9,0.09,0.13,0.02,0,1.1023359288097885,-0.14069142524236572,0,medium
M02242,76.6,83.7,89.5,0.046,0.29,0.171,0,1.0926892950391647,-0.15531180636314668,0,medium
M02243,118.1,214.7,119.5,0.433,0.41,0.099,1,1.8179508890770533,0.031453551852934414,1,high
M02244,65.0,68.7,52.9,0.11,0.127,0.092,0,1.056923076923077,-0.12644792375409425,0,medium
M02245,66.6,62.9,58.6,0.096,0.121,0.035,0,0.9444444444444445,-0.12744865303677516,0,medium
M02246,118.6,115.7,117.4,0.019,0.227,0.099,0,0.9755480607082632,-0.17690763152887873,0,low
M02247,56.1,54.6,51.3,0.033,0.256,0.094,0,0.9732620320855615,-0.14139508263556744,0,medium
M02248,95.4,100.1,106.3,0.113,0.287,0.02,0,1.0492662473794547,-0.1548506743727286,0,medium
M02249,90.6,94.7,95.2,0.086,0.325,0.127,0,1.045253863134658,-0.18401075992014698,0,low
M02250,167.4,172.2,169.5,0.041,0.126,0.02,0,1.0286738351254479,-0.12577806870234176,0,medium
M02251,181.4,178.2,194.5,0.031,0.202,0.02,0,0.982359426681367,-0.11289735267306616,0,high
M02252,70.8,73.8,75.8,0.036,0.207,0.104,0,1.0423728813559323,-0.16850900319996193,0,low
M02253,162.0,156.6,187.4,0.105,0.39,0.133,0,0.9666666666666667,-0.1270887595453965,0,medium
M02254,88.7,85.8,92.5,0.033,0.285,0.104,0,0.9673055242390078,-0.18196162920463826,0,low
M02255,182.2,187.1,173.1,0.051,0.166,0.203,0,1.026893523600439,-0.11360862404328281,0,high
M02256,77.1,64.5,76.8,0.043,0.103,0.08,0,0.8365758754863813,-0.11301481466711732,0,high
M02257,93.1,93.9,89.9,0.04,0.188,0.06,0,1.00859291084855,-0.18016458246523603,0,low
M02258,122.0,118.1,115.6,0.06,0.301,0.061,0,0.9680327868852459,-0.17839917525246107,0,low
M02259,144.6,155.0,137.9,0.098,0.132,0.158,0,1.0719225449515906,-0.12876869490880405,0,medium
M02260,98.7,96.4,81.0,0.016,0.245,0.214,0,0.9766970618034448,-0.14361440231249167,0,medium
M02261,206.6,211.4,210.1,0.108,0.226,0.102,0,1.0232333010648598,-0.11067193684288373,0,high
M02262,231.4,246.7,241.3,0.025,0.264,0.049,0,1.0661192739844425,-0.051870618430076676,0,high
M02263,70.2,68.7,76.5,0.116,0.188,0.221,0,0.9786324786324786,-0.12611848998855685,0,medium
M02264,31.7,55.4,35.6,0.217,0.576,0.171,1,1.747634069400631,0.028363932516656587,1,high
M02265,55.6,59.1,68.4,0.096,0.316,0.073,0,1.0629496402877698,-0.14690993734050978,0,medium
M02266,117.2,108.9,108.9,0.044,0.377,0.041,0,0.9291808873720137,-0.15875805943806653,0,low
M02267,69.7,70.7,68.6,0.023,0.314,0.02,0,1.0143472022955524,-0.1376379581016408,0,medium
M02268,100.4,107.1,95.7,0.02,0.244,0.086,0,1.0667330677290836,-0.17752544602684756,0,low
M02269,91.4,93.0,83.4,0.096,0.201,0.168,0,1.0175054704595186,-0.16849555037816977,0,low
M02270,48.6,51.8,53.5,0.038,0.292,0.21,0,1.0658436213991769,-0.09930988680182162,0,high
M02271,145.4,133.8,144.4,0.102,0.148,0.078,0,0.9202200825309491,-0.13587895140429762,0,medium
M02272,185.5,174.9,169.9,0.03,0.142,0.025,0,0.9428571428571428,-0.11225254940167895,0,high
M02273,137.1,150.3,142.8,0.069,0.232,0.037,0,1.0962800875273524,-0.1553297854487149,0,medium
M02274,117.5,120.2,126.9,0.118,0.324,0.108,0,1.0229787234042553,-0.1634530070224226,0,low
M02275,131.0,147.5,132.6,0.014,0.271,0.053,0,1.1259541984732824,-0.13170429966381553,0,medium
M02276,157.9,154.8,161.0,0.119,0.36,0.116,0,0.980367321089297,-0.15055382500315334,0,medium
M02277,150.5,148.5,163.6,0.11,0.106,0.068,0,0.9867109634551495,-0.13670706134783817,0,medium
M02278,52.9,101.3,50.3,0.173,0.594,0.202,1,1.9149338374291116,0.016266034019837394,1,high
M02279,164.3,167.4,178.3,0.099,0.135,0.144,0,1.0188679245283019,-0.13167566729321956,0,medium
M02280,105.9,111.6,96.1,0.07,0.318,0.105,0,1.0538243626062322,-0.18171664061919857,0,low
M02281,81.2,92.0,78.0,0.1,0.139,0.047,0,1.1330049261083743,-0.15777529712129906,0,low
M02282,262.9,258.6,241.7,0.102,0.284,0.102,0,0.98364397109167,-0.04193055677836066,0,high
M02283,112.7,120.0,108.3,0.001,0.217,0.226,0,1.064773735581189,-0.11598273433549333,0,high
M02284,235.7,235.9,229.5,0.019,0.162,0.031,0,1.0008485362749258,-0.04737161833635428,0,high
M02285,150.1,148.2,148.6,0.057,0.374,0.223,0,0.9873417721518987,-0.12651018435817624,0,medium
M02286,66.7,62.2,70.3,0.007,0.172,0.115,0,0.9325337331334332,-0.12913751859060635,0,medium
M02287,48.6,61.8,47.6,0.346,0.639,0.167,1,1.2716049382716048,0.023960349401885517,1,high
M02288,207.0,208.9,201.6,0.089,0.333,0.155,0,1.0091787439613527,-0.102416030542264,0,high
M02289,96.4,93.8,96.9,0.06,0.214,0.05,0,0.9730290456431534,-0.17771675932913178,0,low
M02290,95.6,97.0,89.7,0.019,0.151,0.179,0,1.0146443514644352,-0.15324804634929196,0,medium
M02291,149.0,148.9,147.2,0.085,0.227,0.152,0,0.9993288590604027,-0.17302333371400996,0,low
M02292,90.9,87.9,96.5,0.053,0.127,0.055,0,0.966996699669967,-0.1651869801907031,0,low
M02293,221.6,220.4,229.4,0.049,0.374,0.027,0,0.9945848375451264,-0.07016655447127762,0,high
M02294,77.7,74.4,80.8,0.116,0.385,0.036,0,0.9575289575289576,-0.1644707579790285,0,low
M02295,122.4,126.2,129.2,0.08,0.302,0.046,0,1.0310457516339868,-0.1790059684685954,0,low
M02296,63.9,59.7,55.1,0.105,0.366,0.171,0,0.9342723004694836,-0.11690096636214298,0,high
M02297,131.7,202.1,132.0,0.403,0.567,0.102,1,1.5345482156416097,0.01906298940848461,1,high
M02298,83.9,79.6,101.4,0.119,0.371,0.02,0,0.9487485101311083,-0.1558680988988676,0,medium
M02299,137.1,129.7,131.6,0.12,0.316,0.071,0,0.9460247994164843,-0.15064520385907104,0,medium
M02300,191.6,190.4,182.3,0.085,0.367,0.025,0,0.9937369519832986,-0.1292578256603233,0,medium
M02301,54.1,58.9,56.7,0.021,0.103,0.099,0,1.088724584103512,-0.1081642503876104,0,high
M02302,118.9,121.9,102.0,0.05,0.131,0.089,0,1.0252312867956266,-0.1688723221879554,0,low
M02303,94.1,171.0,86.8,0.422,0.483,0.031,1,1.8172157279489904,0.005090189927611455,1,high
M02304,227.2,229.9,238.4,0.071,0.389,0.071,0,1.0118838028169015,-0.05768053350971114,0,high
M02305,112.4,108.7,95.7,0.111,0.269,0.209,0,0.9670818505338078,-0.14085017470042582,0,medium
M02306,92.2,90.5,105.5,0.087,0.35,0.169,0,0.9815618221258134,-0.1563638664482842,0,medium
M02307,82.8,79.8,91.1,0.029,0.335,0.086,0,0.9637681159420289,-0.17286579711612515,0,low
M02308,105.7,120.1,115.2,0.092,0.226,0.067,0,1.1362346263008514,-0.15837582604268402,0,low
M02309,167.4,163.0,171.6,0.031,0.339,0.025,0,0.9737156511350059,-0.1385114145947542,0,medium
M02310,45.5,44.6,44.5,0.042,0.379,0.125,0,0.9802197802197803,-0.1130963567355775,0,high
M02311,132.7,140.8,126.2,0.08,0.253,0.222,0,1.0610399397136399,-0.13632299294818634,0,medium
M02312,158.9,166.1,151.3,0.038,0.397,0.081,0,1.0453115166771554,-0.1519485716056948,0,medium
M02313,84.3,132.8,86.1,0.208,0.58,0.252,1,1.5753262158956112,0.006262611171458765,1,high
M02314,111.5,109.2,107.7,0.024,0.375,0.069,0,0.979372197309417,-0.16945738777811697,0,low
M02315,37.0,35.8,31.0,0.107,0.248,0.064,0,0.9675675675675675,-0.08782664560682418,0,high
M02316,59.7,125.2,71.9,0.329,0.69,0.179,1,2.09715242881072,0.043301001708414666,1,high
M02317,145.0,134.6,140.4,0.066,0.258,0.155,0,0.9282758620689655,-0.15437068721363095,0,medium
M02318,91.6,93.7,87.8,0.058,0.157,0.252,0,1.0229257641921399,-0.1100081565251897,0,high
M02319,100.8,98.9,86.7,0.077,0.275,0.108,0,0.9811507936507937,-0.18603288342430796,0,low
M02320,99.2,99.1,93.9,0.016,0.165,0.069,0,0.9989919354838709,-0.17049509086165243,0,low
M02321,105.0,103.9,101.2,0.032,0.266,0.067,0,0.9895238095238096,-0.1837220982390404,0,low
M02322,91.8,91.2,96.3,0.09,0.227,0.04,0,0.9934640522875817,-0.1830328624861729,0,low
M02323,71.3,54.6,62.4,0.105,0.233,0.197,0,0.7657784011220197,-0.06850422351228147,0,high
M02324,105.0,115.9,111.7,0.063,0.106,0.213,0,1.1038095238095238,-0.09632901557192408,0,high
M02325,113.7,115.2,110.2,0.023,0.231,0.05,0,1.0131926121372032,-0.1726961881622207,0,low
M02326,160.6,161.9,163.6,0.067,0.212,0.078,0,1.0080946450809465,-0.17538593921012086,0,low
M02327,176.1,176.7,180.6,0.117,0.253,0.067,0,1.0034071550255537,-0.14592385179166067,0,medium
M02328,174.7,175.7,185.1,0.078,0.144,0.043,0,1.0057240984544935,-0.1466274730851302,0,medium
M02329,143.1,146.2,150.4,0.104,0.242,0.131,0,1.0216631726065688,-0.17702502994462654,0,low
M02330,155.4,150.7,151.1,0.071,0.151,0.191,0,0.9697554697554697,-0.13882564182201357,0,medium
M02331,158.9,173.2,164.6,0.054,0.202,0.02,0,1.0899937067337948,-0.13091057247792032,0,medium
M02332,106.1,108.3,101.6,0.099,0.224,0.042,0,1.0207351555136663,-0.17558634191162775,0,low
M02333,126.6,118.6,120.7,0.039,0.312,0.064,0,0.9368088467614534,-0.16192618481544546,0,low
M02334,111.3,108.3,121.3,0.055,0.356,0.101,0,0.9730458221024259,-0.1624120280913789,0,low
M02335,75.5,133.3,80.5,0.428,0.544,0.075,1,1.7655629139072848,-0.016793610308082352,0,high
M02336,138.4,138.8,149.1,0.068,0.247,0.124,0,1.0028901734104048,-0.18021200573449353,0,low
M02337,74.1,78.5,73.9,0.015,0.102,0.073,0,1.0593792172739542,-0.13871851012244063,0,medium
M02338,151.5,159.2,143.7,0.003,0.224,0.02,0,1.0508250825082508,-0.1391326837467211,0,medium
M02339,51.5,100.4,43.4,0.329,0.661,0.052,1,1.9495145631067963,0.02068294132786974,1,high
M02340,101.9,98.5,84.9,0.093,0.222,0.124,0,0.9666339548577035,-0.18374018904246397,0,low
M02341,72.8,70.6,62.9,0.003,0.357,0.077,0,0.9697802197802198,-0.13580866263076635,0,medium
M02342,82.2,87.2,97.9,0.108,0.224,0.086,0,1.0608272506082725,-0.17346117266792582,0,low
M02343,63.0,64.5,64.9,0.003,0.179,0.02,0,1.0238095238095237,-0.10526608305158397,0,high
M02344,209.3,216.3,209.8,0.011,0.146,0.045,0,1.0334448160535117,-0.09032090342776722,0,high
M02345,53.4,56.9,53.9,0.027,0.363,0.024,0,1.0655430711610487,-0.12100676256149989,0,high
M02346,67.1,109.6,58.3,0.474,0.362,0.218,1,1.633383010432191,0.0032936034424000393,1,high
M02347,46.9,51.1,41.9,0.11,0.36,0.206,0,1.0895522388059702,-0.08705414037328563,0,high
M02348,93.9,85.2,89.4,0.043,0.18,0.148,0,0.9073482428115016,-0.15929542804943442,0,low
M02349,73.0,74.6,62.6,0.068,0.391,0.154,0,1.021917808219178,-0.1513749754815616,0,medium
M02350,69.9,69.1,85.4,0.03,0.231,0.074,0,0.9885550786838339,-0.16131366398317198,0,low
